@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R24-weka.filters.unsupervised.attribute.Remove-R7-8,17-22'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
9,1,None,None,East,West,1,1,2,5,9,5,17,2,-3,East
10,1,None,None,East,West,2,1,3,5,10,5,17,1,-4,East
11,1,None,None,East,West,2,1,3,4,11,5,17,1,-5,East
12,1,North,None,None,West,1,1,3,3,12,5,17,2,-6,East
12,2,North,South,None,None,1,2,3,4,12,5,17,2,-7,North
12,3,North,South,None,None,1,3,3,5,13,5,17,1,-8,North
12,4,North,South,None,None,1,2,3,4,13,5,17,1,-9,North
12,5,None,South,East,West,1,3,3,4,14,5,17,1,-10,North
13,5,None,None,East,West,1,4,3,3,14,4,17,1,-11,East
14,5,None,South,East,West,1,4,3,4,14,4,17,1,88,East
14,4,North,South,None,None,1,4,3,5,6,1,17,2,387,South
14,5,None,South,East,West,1,5,3,5,6,1,17,1,386,North
15,5,None,None,East,West,2,5,3,5,6,1,17,1,485,East
16,5,None,None,East,West,2,5,3,4,7,1,17,2,584,East
17,5,None,South,None,West,1,5,3,4,6,1,17,1,683,East
17,4,North,South,None,None,1,4,3,5,6,1,17,2,782,South
17,3,North,South,None,None,1,3,3,4,7,1,17,1,881,South
17,2,North,South,None,None,1,2,3,4,6,1,17,1,1180,South
17,1,North,None,None,None,1,3,3,4,6,1,7,1,1179,South
17,2,North,South,None,None,1,2,3,4,6,1,7,2,1178,North
17,3,North,South,None,None,1,1,3,5,7,1,7,3,1177,North
17,4,North,South,None,None,2,1,3,5,7,2,8,3,1176,North
17,5,None,South,None,West,2,1,3,5,7,3,8,2,1175,North
16,5,None,None,East,West,1,1,3,4,8,3,8,1,1174,West
15,5,None,None,East,West,1,2,3,3,8,3,8,1,1173,West
14,5,None,South,East,West,1,1,3,4,9,3,7,1,1172,West
13,5,None,None,East,West,1,1,3,5,10,3,7,2,1171,West
12,5,None,South,East,West,1,1,3,4,10,3,7,2,1170,West
11,5,None,None,East,West,1,2,3,4,9,3,8,2,1169,West
10,5,None,None,East,West,1,1,3,5,10,3,7,2,1168,West
9,5,None,None,East,West,2,1,2,5,10,3,8,2,1167,West
8,5,None,None,East,West,1,1,1,5,9,3,8,1,1166,West
7,5,None,None,East,West,1,2,2,5,10,3,7,1,1165,West
6,5,None,None,East,West,1,2,3,5,10,3,7,1,1164,West
