@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R24-weka.filters.unsupervised.attribute.Remove-R7-8,17-22'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
6,1,None,None,East,West,2,1,4,1,5,1,12,1,3954,East
7,1,None,None,East,West,2,1,5,1,5,1,12,1,3953,East
8,1,None,None,East,West,1,1,4,1,5,1,13,1,3952,East
9,1,North,None,East,West,1,2,5,1,4,1,12,1,3951,East
9,2,North,South,None,None,1,3,6,1,3,1,13,1,3950,North
9,3,None,South,East,West,1,2,6,1,2,1,14,1,3949,North
8,3,None,None,East,None,1,1,7,1,3,1,14,1,3948,West
9,3,None,South,East,West,1,2,7,1,2,1,13,1,3947,East
9,2,North,South,None,None,1,2,7,1,1,1,13,1,3946,South
9,1,North,None,East,West,1,2,7,1,2,1,14,1,3945,South
10,1,None,None,None,West,1,1,8,1,1,1,14,2,3944,East
9,1,North,None,East,West,1,1,8,1,1,1,14,2,3943,West
8,1,None,None,East,West,2,1,4,1,1,2,14,1,4142,West
7,1,None,None,East,West,3,1,4,1,1,1,13,1,4141,West
6,1,None,None,East,West,4,1,4,1,1,2,14,1,4140,West
5,1,None,None,East,West,3,1,3,1,1,3,14,1,4139,West
4,1,None,None,East,West,3,1,3,1,1,3,14,1,4338,West
3,1,None,None,East,West,1,2,2,1,1,2,14,2,4737,West
2,1,None,None,East,West,1,2,4,1,1,3,14,2,4936,West
1,1,North,None,East,None,1,2,3,1,2,3,14,1,4935,West
1,2,North,South,None,None,1,1,3,1,3,3,14,1,5134,North
1,3,None,South,East,None,2,1,4,1,2,3,14,2,5133,North
2,3,None,None,East,West,1,1,5,1,5,1,14,2,5332,East
3,3,None,None,East,West,1,1,6,1,6,1,14,1,5331,East
4,3,None,None,East,West,1,2,7,1,7,1,14,2,5330,East
5,3,None,None,East,West,1,1,7,1,8,1,14,1,5329,East
6,3,None,None,None,West,2,1,7,1,8,1,14,1,5328,East
5,3,None,None,East,West,3,1,7,1,9,1,14,1,5327,West
4,3,None,None,East,West,2,1,6,1,10,1,14,2,5326,West
3,3,None,None,East,West,2,1,6,1,10,1,14,3,5325,West
2,3,None,None,East,West,1,1,6,1,9,1,14,3,5324,West
1,3,None,South,East,None,2,1,5,1,9,2,14,3,5323,West
1,2,North,South,None,None,2,1,5,1,9,2,14,2,5322,South
