@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R24-weka.filters.unsupervised.attribute.Remove-R7-8,17-22'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
9,4,North,South,East,West,4,5,3,1,5,1,7,1,565,South
8,4,North,South,East,West,4,4,3,1,5,1,7,1,564,West
7,4,North,South,East,West,3,4,3,1,5,1,7,1,563,West
6,4,North,South,East,West,3,3,3,1,5,1,7,1,562,West
6,3,North,None,East,West,4,3,3,1,5,1,7,1,561,South
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,Stop
1,17,North,South,None,None,1,3,3,3,4,9,6,6,-1,South
1,16,North,South,East,None,2,3,2,3,3,9,5,6,-2,South
2,16,None,South,East,West,2,4,3,3,3,9,6,6,-3,East
2,15,North,South,East,West,1,4,3,3,4,9,6,7,-4,South
2,14,North,None,East,West,2,4,3,3,4,9,6,6,-5,South
3,14,North,None,East,West,2,4,2,3,4,8,7,6,-6,East
4,14,North,None,East,West,2,3,3,3,4,9,7,6,-7,East
5,14,North,None,East,West,3,3,3,4,4,8,8,6,-8,East
6,14,North,None,East,West,4,3,3,4,3,8,7,6,-9,East
7,14,North,None,East,West,3,3,3,4,4,8,8,6,-10,East
8,14,North,South,East,West,4,3,4,4,4,9,9,6,-11,East
8,13,North,South,East,None,5,3,4,5,4,8,10,6,-12,South
8,12,North,South,East,West,6,3,4,5,3,8,10,5,-13,South
8,11,North,South,East,None,6,3,5,5,4,8,10,6,-14,South
9,11,North,South,East,West,5,3,5,6,3,8,10,7,-15,East
9,10,North,South,East,West,5,3,4,6,3,7,11,7,-16,South
9,9,North,South,East,West,6,3,4,5,3,6,11,8,-17,South
9,8,North,South,East,West,6,3,3,5,4,6,11,9,-18,South
10,8,North,South,East,West,7,3,4,5,4,6,11,10,-19,East
10,9,North,South,East,West,8,3,4,6,4,6,11,11,-20,North
10,10,North,South,East,West,8,3,5,6,4,7,11,11,-21,North
10,11,North,South,East,West,8,3,5,7,5,7,11,12,-22,North
10,12,North,South,East,West,8,4,5,6,6,7,7,1,177,North
9,12,North,South,East,West,9,4,6,6,6,7,7,1,176,West
9,11,North,South,East,West,9,4,5,6,6,8,7,1,175,South
9,10,North,South,East,West,9,5,5,6,6,8,7,1,174,South
9,9,North,South,East,West,9,5,5,6,5,8,7,1,173,South
9,8,North,South,East,West,9,4,4,6,5,9,7,1,172,South
9,7,North,South,East,West,9,5,4,5,4,9,7,1,171,South
9,6,North,South,East,West,8,5,4,6,3,9,7,1,170,South
9,5,North,South,East,West,8,5,4,6,3,8,7,1,169,South
8,5,North,South,East,None,1,1,4,5,3,7,7,1,368,West
8,4,North,South,East,None,1,1,4,6,3,8,7,1,367,South
8,3,North,None,East,West,1,1,4,5,3,7,7,1,366,South
7,3,None,None,East,West,1,1,4,4,3,6,7,1,365,West
6,3,None,None,East,West,1,1,4,5,3,6,7,1,364,West
5,3,North,None,East,West,1,1,4,6,3,5,7,1,363,West
5,4,North,South,None,West,1,1,4,7,4,5,7,1,362,North
4,4,North,South,East,West,1,1,4,7,4,6,7,1,361,West
4,5,North,South,East,West,1,1,4,6,5,6,7,1,360,North
4,6,North,South,East,West,1,1,3,1,6,6,7,1,559,North
5,6,North,South,East,West,1,1,3,1,7,6,7,1,558,East
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,Stop
1,17,North,South,None,None,1,4,2,4,5,8,6,6,-1,South
1,16,North,South,East,None,1,4,2,5,5,7,5,6,-2,South
1,15,North,South,East,None,1,3,2,4,5,8,6,6,-3,South
2,15,North,South,East,West,2,3,1,4,5,9,7,6,-4,East
2,14,North,None,East,West,1,3,2,4,5,9,8,6,-5,South
3,14,North,None,East,West,1,3,1,4,5,9,8,7,-6,East
4,14,North,None,East,West,1,4,1,4,6,9,8,6,-7,East
5,14,North,None,East,West,2,4,1,3,6,8,8,5,-8,East
6,14,North,None,East,West,2,3,2,3,6,9,9,5,-9,East
7,14,North,None,East,West,3,3,2,3,5,9,8,5,-10,East
8,14,North,South,East,West,2,3,2,4,5,10,9,5,-11,East
8,13,North,South,East,None,2,3,2,4,4,10,9,4,-12,South
8,12,North,South,East,West,1,3,3,4,4,10,8,4,-13,South
8,11,North,South,East,None,1,4,2,4,3,10,8,3,-14,South
8,10,North,South,East,None,1,3,3,4,3,9,8,4,-15,South
8,9,North,South,East,None,2,3,3,4,3,8,8,5,-16,South
8,8,North,South,East,None,2,4,4,4,3,7,8,5,-17,South
8,7,North,South,East,None,3,4,4,5,3,7,8,5,-18,South
8,6,North,South,East,West,3,3,5,5,3,7,7,1,181,South
8,5,North,South,East,None,2,3,5,5,3,6,7,1,180,South
8,4,North,South,East,None,3,3,5,6,3,7,7,1,179,South
8,3,North,None,East,West,3,3,5,6,3,6,7,1,178,South
7,3,None,None,East,West,3,4,5,6,3,6,7,1,177,West
6,3,None,None,East,West,3,4,4,6,3,7,7,1,176,West
5,3,North,None,East,West,2,4,3,6,3,8,7,1,175,West
5,4,North,South,None,West,1,4,3,5,3,9,7,1,174,North
4,4,North,South,East,West,1,4,3,4,3,8,7,1,173,West
3,4,North,South,East,West,1,3,3,1,3,7,7,1,372,West
3,3,North,None,East,West,2,3,3,1,3,6,7,1,371,South
2,3,North,None,East,West,1,1,3,1,2,6,7,1,570,West
2,4,North,South,East,West,1,1,3,1,3,6,7,1,569,North
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,Stop
1,17,North,South,None,None,1,4,1,3,6,9,6,6,-1,South
1,16,North,South,East,None,1,5,2,3,6,10,7,6,-2,South
1,15,North,South,East,None,1,4,1,3,6,10,8,6,-3,South
2,15,North,South,East,West,1,4,1,3,6,9,8,5,-4,East
2,14,North,None,East,West,2,4,2,3,5,9,9,5,-5,South
3,14,North,None,East,West,2,5,2,3,5,10,8,5,-6,East
4,14,North,None,East,West,1,5,2,4,5,9,8,4,-7,East
5,14,North,None,East,West,1,6,3,4,6,9,8,3,-8,East
6,14,North,None,East,West,1,6,2,4,6,8,9,3,-9,East
7,14,North,None,East,West,2,6,1,4,6,8,10,3,-10,East
8,14,North,South,East,West,3,6,1,3,5,8,10,4,-11,East
8,13,North,South,East,None,3,7,2,3,4,8,10,4,-12,South
8,12,North,South,East,West,3,6,2,3,4,9,9,4,-13,South
8,11,North,South,East,None,4,6,3,3,4,8,9,4,-14,South
8,10,North,South,East,None,4,5,4,3,4,7,9,4,-15,South
8,9,North,South,East,None,4,4,4,4,4,8,9,4,-16,South
8,8,North,South,East,None,5,4,4,4,4,7,9,3,-17,South
8,7,North,South,East,None,4,4,4,4,5,7,9,3,-18,South
8,6,North,South,East,West,5,4,4,4,5,8,9,4,-19,South
8,5,North,South,East,None,5,3,5,4,5,7,10,4,-20,South
8,4,North,South,East,None,4,3,5,4,5,7,11,4,-21,South
8,3,North,None,East,West,3,3,5,3,4,7,11,5,-22,South
7,3,None,None,East,West,3,4,5,4,4,6,11,4,-23,West
6,3,None,None,East,West,2,4,4,4,4,5,10,4,-24,West
5,3,North,None,East,West,1,4,5,4,5,5,10,5,-25,West
5,4,North,South,None,West,2,4,3,1,5,6,11,5,174,North
5,5,North,South,None,West,2,3,3,1,6,6,11,4,173,North
5,6,North,South,East,West,1,3,3,1,5,1,10,4,372,North
4,6,North,South,East,West,1,3,3,1,5,1,11,4,371,West
4,5,North,South,East,West,2,3,3,1,5,1,10,4,370,South
4,4,North,South,East,West,1,3,3,1,5,1,11,4,369,South
4,3,North,None,East,West,2,3,3,1,5,1,11,3,368,South
3,3,North,None,East,West,2,3,3,1,5,1,11,3,367,West
2,3,North,None,East,West,1,1,3,1,5,1,10,3,566,West
1,3,North,None,East,None,1,1,3,1,5,1,10,3,565,West
1,4,North,South,East,None,1,1,3,1,5,1,11,3,564,North
2,4,North,South,East,West,1,1,3,1,5,1,11,4,563,East
3,4,North,South,East,West,1,1,3,1,5,1,10,4,562,East
4,4,North,South,East,West,1,1,3,1,5,1,10,3,561,East
4,3,North,None,East,West,1,1,3,1,5,1,11,3,560,South
5,3,North,None,East,West,1,1,3,1,5,1,11,4,559,East
5,4,North,South,None,West,1,1,3,1,5,1,10,4,558,North
5,5,North,South,None,West,1,1,3,1,5,1,9,4,557,North
5,6,North,South,East,West,1,1,3,1,5,1,9,5,556,North
6,6,North,None,East,West,1,1,3,1,5,1,10,5,555,East
7,6,None,None,East,West,1,1,3,1,5,1,10,5,554,East
8,6,North,South,East,West,1,1,3,1,5,1,9,5,553,East
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,Stop
1,17,North,South,None,None,1,3,2,3,5,9,6,6,-1,South
1,16,North,South,East,None,1,3,2,3,5,9,6,6,-2,South
2,16,None,South,East,West,1,3,2,3,5,9,6,6,-3,East
2,15,North,South,East,West,1,3,2,3,5,9,6,6,-4,South
2,14,North,None,East,West,1,3,2,3,5,9,6,6,-5,South
3,14,North,None,East,West,1,3,2,3,5,9,6,6,-6,East
4,14,North,None,East,West,1,3,2,3,5,9,6,6,-7,East
5,14,North,None,East,West,1,3,2,3,5,9,6,6,-8,East
6,14,North,None,East,West,1,3,2,3,5,9,6,6,-9,East
7,14,North,None,East,West,1,3,2,3,5,9,6,6,-10,East
8,14,North,South,East,West,1,3,2,3,5,9,6,6,-11,East
8,13,North,South,East,None,1,3,2,3,5,9,6,6,-12,South
8,12,North,South,East,West,1,3,2,3,5,9,6,6,-13,South
8,11,North,South,East,None,1,3,2,3,5,9,6,6,-14,South
8,10,North,South,East,None,1,3,2,3,5,9,6,6,-15,South
8,9,North,South,East,None,1,3,2,3,5,9,6,6,-16,South
8,8,North,South,East,None,1,3,2,3,5,9,6,6,-17,South
8,7,North,South,East,None,1,3,2,3,5,9,6,6,-18,South
8,6,North,South,East,West,1,3,2,3,5,9,6,6,-19,South
7,6,None,None,East,West,1,3,2,3,5,9,6,6,-20,West
6,6,North,None,East,West,1,3,2,3,5,9,7,1,179,West
6,7,North,South,None,West,1,3,2,3,5,9,7,1,178,North
5,7,North,South,East,West,1,3,2,3,5,9,7,1,177,West
5,8,North,South,East,West,1,3,2,3,5,9,7,1,176,North
5,9,North,South,East,West,1,3,2,3,5,1,7,1,375,North
4,9,North,South,East,West,1,3,2,3,5,1,7,1,374,West
4,8,North,South,East,West,1,3,2,3,5,1,7,1,373,South
4,7,North,South,East,West,1,3,2,3,5,1,7,1,372,South
4,6,North,South,East,West,1,3,2,3,5,1,7,1,371,South
4,5,North,South,East,West,1,3,2,3,5,1,7,1,370,South
4,4,North,South,East,West,1,3,2,3,5,1,7,1,369,South
4,3,North,None,East,West,1,3,2,3,5,1,7,1,368,South
3,3,North,None,East,West,1,3,2,3,5,1,7,1,367,West
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,Stop
1,17,North,South,None,None,1,3,2,3,5,9,6,6,-1,South
1,16,North,South,East,None,1,3,2,3,5,9,6,6,-2,South
2,16,None,South,East,West,1,3,2,3,5,9,6,6,-3,East
2,15,North,South,East,West,1,3,2,3,5,9,6,6,-4,South
2,14,North,None,East,West,1,3,2,3,5,9,6,6,-5,South
3,14,North,None,East,West,1,3,2,3,5,9,6,6,-6,East
4,14,North,None,East,West,1,3,2,3,5,9,6,6,-7,East
5,14,North,None,East,West,1,3,2,3,5,9,6,6,-8,East
6,14,North,None,East,West,1,3,2,3,5,9,6,6,-9,East
7,14,North,None,East,West,1,3,2,3,5,9,6,6,-10,East
8,14,North,South,East,West,1,3,2,3,5,9,6,6,-11,East
8,13,North,South,East,None,1,3,2,3,5,9,6,6,-12,South
8,12,North,South,East,West,1,3,2,3,5,9,6,6,-13,South
8,11,North,South,East,None,1,3,2,3,5,9,6,6,-14,South
8,10,North,South,East,None,1,3,2,3,5,9,6,6,-15,South
8,9,North,South,East,None,1,3,2,3,5,9,6,6,-16,South
8,8,North,South,East,None,1,3,2,3,5,9,6,6,-17,South
8,7,North,South,East,None,1,3,2,3,5,9,6,6,-18,South
8,6,North,South,East,West,1,3,2,3,5,9,6,6,-19,South
7,6,None,None,East,West,1,3,2,3,5,9,6,6,-20,West
6,6,North,None,East,West,1,3,2,3,5,9,7,1,179,West
6,7,North,South,None,West,1,3,2,3,5,9,7,1,178,North
5,7,North,South,East,West,1,3,2,3,5,9,7,1,177,West
5,8,North,South,East,West,1,3,2,3,5,9,7,1,176,North
5,9,North,South,East,West,1,3,2,3,5,1,7,1,375,North
4,9,North,South,East,West,1,3,2,3,5,1,7,1,374,West
4,8,North,South,East,West,1,3,2,3,5,1,7,1,373,South
4,7,North,South,East,West,1,3,2,3,5,1,7,1,372,South
4,6,North,South,East,West,1,3,2,3,5,1,7,1,371,South
4,5,North,South,East,West,1,3,2,3,5,1,7,1,370,South
4,4,North,South,East,West,1,3,2,3,5,1,7,1,369,South
4,3,North,None,East,West,1,3,2,3,5,1,7,1,368,South
3,3,North,None,East,West,1,3,2,3,5,1,7,1,367,West
