@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R7-8,17-22'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
15,1,North,None,East,West,10,13,13,15,14,13,16,13,197,296,West
15,2,North,South,None,None,10,13,13,15,15,13,16,13,296,395,North
15,3,None,South,East,None,10,13,12,15,16,13,15,13,395,494,North
16,3,None,None,East,West,10,13,11,15,16,13,15,13,494,593,East
17,3,None,None,East,West,11,13,10,15,15,13,16,13,593,692,East
18,3,North,None,None,West,10,13,9,15,16,13,17,13,692,791,East
18,4,North,South,None,None,11,13,8,15,17,13,16,13,791,890,North
18,5,North,South,None,None,11,13,9,15,16,13,15,13,890,989,North
18,6,None,South,East,West,12,13,10,15,15,13,14,13,989,1088,North
19,6,None,None,East,West,13,13,11,15,14,13,15,13,1088,1187,East
20,6,None,None,East,West,12,13,12,15,14,13,14,13,1187,1286,East
21,6,North,South,None,West,13,13,11,15,14,13,14,14,1286,1385,East
21,7,North,South,None,None,12,13,12,15,13,13,14,14,1385,1484,North
21,8,North,South,None,None,12,13,13,15,12,13,14,15,1484,1583,North
21,9,North,South,East,West,13,13,14,15,13,13,14,15,1583,1682,North
21,10,North,South,None,None,13,13,13,15,14,13,14,15,1682,1781,North
21,11,North,South,None,None,12,13,13,14,14,14,14,14,1781,1880,North
21,12,North,South,None,None,13,13,13,15,13,14,13,14,1880,1979,North
21,13,North,South,East,West,13,14,12,15,13,13,13,14,1979,1978,North
20,13,None,None,East,West,13,14,11,15,13,13,14,14,1978,1977,West
19,13,North,South,East,None,14,14,12,15,13,13,13,14,1977,1976,West
19,14,North,South,None,None,14,13,12,15,13,14,13,15,1976,1975,North
19,15,None,South,None,West,13,13,12,16,13,13,14,15,1975,1974,North
18,15,None,None,East,West,13,13,12,15,14,13,15,15,1974,1973,West
17,15,None,None,East,West,14,13,11,15,14,14,15,16,1973,2172,West
16,15,None,None,East,West,14,13,12,15,13,14,15,15,2172,2171,West
15,15,North,None,East,West,14,14,12,16,13,15,7,1,2171,2170,West
14,15,None,South,East,West,14,13,12,16,13,15,7,1,2170,2369,West
13,15,None,South,East,West,15,13,12,16,6,1,6,1,2369,2368,West
13,14,North,South,East,None,15,13,12,16,5,1,6,1,2368,2367,South
13,13,North,None,East,West,15,13,12,17,5,1,6,1,2367,2366,South
14,13,North,None,East,West,15,13,12,17,5,1,6,1,2366,2565,East
15,13,None,None,East,West,2,1,12,17,5,1,7,1,2565,2564,East
14,13,North,None,East,West,3,1,12,17,6,1,7,1,2564,2563,West
13,13,North,None,East,West,3,1,12,18,7,1,7,1,2563,2562,West
13,14,North,South,East,None,4,1,11,18,6,1,7,1,2562,2561,North
13,15,None,South,East,West,4,1,12,18,7,1,6,1,2561,2560,North
12,15,North,None,East,West,5,1,11,18,6,1,6,1,2560,2559,West
12,16,North,South,None,None,6,1,10,18,6,1,7,1,2559,2558,North
12,17,North,South,None,None,5,1,10,18,5,1,7,1,2558,2657,North
12,18,None,South,None,West,5,1,11,18,4,1,7,1,2657,0,North
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,99,Stop
13,1,None,None,East,West,10,13,12,13,14,14,17,13,99,198,West
12,1,North,None,East,West,11,13,12,13,13,14,17,13,198,297,West
11,1,None,None,East,West,11,13,13,13,13,15,16,13,297,396,West
10,1,None,None,East,West,10,13,14,13,14,15,16,13,396,495,West
9,1,None,None,East,West,11,13,15,13,13,15,16,13,495,594,West
8,1,None,None,East,West,10,13,16,13,14,15,15,13,594,693,West
7,1,None,None,East,West,11,13,16,13,13,15,16,13,693,792,West
6,1,None,None,East,West,11,13,17,13,12,15,17,13,792,891,West
5,1,None,None,East,West,12,13,16,13,13,15,16,13,891,990,West
4,1,None,None,East,West,11,13,17,13,12,15,15,13,990,1089,West
3,1,None,None,East,West,10,13,17,13,12,16,14,13,1089,1188,West
2,1,None,None,East,West,11,13,16,13,12,16,15,13,1188,1287,West
1,1,North,None,East,None,10,13,17,13,12,16,15,13,1287,1386,West
1,2,North,South,None,None,11,13,17,13,12,15,16,13,1386,1485,North
1,3,None,South,East,None,12,13,16,13,13,15,17,13,1485,1584,North
2,3,None,None,East,West,12,13,17,13,13,15,17,13,1584,1683,East
3,3,North,None,East,West,12,13,17,13,12,15,17,13,1683,1782,East
4,3,None,None,East,West,11,13,16,13,12,15,17,13,1782,1881,East
5,3,None,None,East,West,12,13,16,13,11,15,17,13,1881,1980,East
6,3,North,None,None,West,11,13,17,13,12,15,17,13,1980,2079,East
6,4,North,South,None,None,10,13,17,13,12,16,16,13,2079,2178,North
6,5,North,South,None,None,11,13,16,13,12,15,15,13,2178,2277,North
6,6,North,South,East,None,11,13,17,13,11,15,16,13,2277,2376,North
6,7,North,South,None,None,11,13,17,13,12,15,15,13,2376,2475,North
6,8,North,South,None,None,10,13,16,13,12,16,15,13,2475,2574,North
6,9,North,South,East,West,11,13,17,13,12,15,16,13,2574,2673,North
6,10,North,South,None,None,12,13,16,13,11,15,16,13,2673,2772,North
6,11,North,South,None,None,11,13,15,13,11,15,15,13,2772,2871,North
6,12,North,South,None,None,11,13,14,13,10,15,16,13,2871,2970,North
6,13,North,South,East,West,12,13,14,14,9,15,17,13,2970,2969,North
7,13,None,None,East,West,12,13,14,15,9,15,17,13,2969,2968,East
8,13,North,South,None,West,11,13,15,15,9,15,16,13,2968,2967,East
8,14,North,South,None,None,10,13,14,15,8,15,16,13,2967,3166,North
8,15,None,South,East,None,10,13,14,15,4,1,16,13,3166,3165,North
9,15,None,None,East,West,11,13,15,15,4,1,17,13,3165,3164,East
10,15,None,None,East,West,11,13,15,16,4,1,16,13,3164,3163,East
11,15,None,None,East,West,11,13,15,17,4,1,16,13,3163,3162,East
12,15,North,None,East,West,10,13,15,16,4,1,15,13,3162,3161,East
13,15,None,South,East,West,10,13,15,15,4,1,15,13,3161,3160,East
12,15,North,None,East,West,10,13,14,15,4,1,16,13,3160,3159,West
11,15,None,None,East,West,11,13,13,15,3,1,16,13,3159,3158,West
12,15,North,None,East,West,11,13,13,15,2,1,17,13,3158,3357,East
13,15,None,South,East,West,11,13,3,1,1,1,17,13,3357,3356,East
13,14,North,South,East,None,11,13,4,1,1,1,17,13,3356,3355,South
13,13,North,None,East,West,11,13,3,1,1,1,17,13,3355,3354,South
12,13,None,None,East,West,11,13,2,1,2,1,17,13,3354,3553,West
11,13,None,None,East,West,1,2,1,1,3,1,16,13,3553,3552,West
12,13,None,None,East,West,1,3,1,1,4,1,17,13,3552,3551,East
13,13,North,None,East,West,1,2,1,1,5,1,17,13,3551,3550,East
14,13,North,None,East,West,1,2,2,1,6,1,16,13,3550,3549,East
15,13,None,None,East,West,1,2,3,1,6,1,16,13,3549,3548,East
16,13,None,None,East,West,1,3,4,1,6,1,17,13,3548,0,East
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,99,Stop
15,1,North,None,East,West,10,13,13,14,14,13,17,13,99,198,East
16,1,None,None,East,West,11,13,13,15,14,14,17,13,198,297,East
17,1,None,None,East,West,10,13,12,15,14,13,17,13,297,396,East
18,1,None,None,East,West,11,13,12,16,14,13,17,13,396,495,East
19,1,None,None,East,West,11,13,12,16,14,13,16,13,495,594,East
20,1,None,None,East,West,12,13,12,16,13,13,17,13,594,693,East
21,1,None,None,East,West,11,13,12,16,13,14,16,13,693,792,East
22,1,None,None,East,West,10,13,12,16,13,15,16,13,792,891,East
23,1,None,None,East,West,10,13,12,16,14,15,15,13,891,990,East
24,1,None,None,East,West,10,13,12,17,14,15,16,13,990,1089,East
25,1,None,None,East,West,10,13,12,18,14,14,15,13,1089,1188,East
26,1,North,None,None,West,11,13,12,18,14,15,15,13,1188,1287,East
26,2,North,South,None,None,11,13,12,18,14,14,15,13,1287,1386,North
26,3,None,South,None,West,10,13,12,18,14,15,15,13,1386,1485,North
25,3,None,None,East,West,10,13,11,18,15,15,16,13,1485,1584,West
24,3,North,None,East,West,10,13,12,18,15,15,17,13,1584,1683,West
23,3,None,None,East,West,10,13,11,18,16,15,16,13,1683,1782,West
22,3,None,None,East,West,11,13,12,18,16,15,16,13,1782,1881,West
21,3,North,None,East,None,11,13,12,17,17,15,16,13,1881,1980,West
21,4,North,South,None,None,10,13,12,17,17,15,16,13,1980,2079,North
21,5,North,South,None,None,10,13,12,18,17,15,17,13,2079,2178,North
21,6,North,South,None,West,11,13,11,18,16,15,16,13,2178,2277,North
21,7,North,South,None,None,12,13,11,18,15,15,16,13,2277,2376,North
21,8,North,South,None,None,12,13,10,18,16,15,15,13,2376,2475,North
21,9,North,South,East,West,12,13,10,18,15,15,15,13,2475,2574,North
21,10,North,South,None,None,12,13,9,18,15,16,16,13,2574,2673,North
21,11,North,South,None,None,11,13,9,19,15,16,15,13,2673,2772,North
21,12,North,South,None,None,12,13,9,19,15,15,14,13,2772,2871,North
21,13,North,South,East,West,11,13,9,20,14,15,14,13,2871,2870,North
20,13,None,None,East,West,12,13,9,20,14,14,13,13,2870,2869,West
19,13,North,South,East,None,13,13,9,20,14,14,13,13,2869,2868,West
19,14,North,South,None,None,13,14,9,19,14,14,13,13,2868,2867,North
19,15,None,South,None,West,13,13,9,20,14,15,12,13,2867,2866,North
18,15,None,None,East,West,12,13,9,21,13,15,12,13,2866,2865,West
17,15,None,None,East,West,12,13,8,21,14,15,13,13,2865,2864,West
16,15,None,None,East,West,11,13,9,21,14,14,12,13,2864,2863,West
15,15,North,None,East,West,10,13,9,20,13,14,13,13,2863,2862,West
14,15,None,South,East,West,11,13,9,21,13,15,12,13,2862,3061,West
13,15,None,South,East,West,12,13,9,20,5,1,12,13,3061,3060,West
13,14,North,South,East,None,11,13,9,19,5,1,12,13,3060,3259,South
13,13,North,None,East,West,11,13,9,19,5,1,7,1,3259,3258,South
12,13,None,None,East,West,10,13,9,19,6,1,7,1,3258,3257,West
11,13,None,None,East,West,10,13,9,20,7,1,6,1,3257,3456,West
10,13,None,None,East,None,1,1,9,21,6,1,5,1,3456,3455,West
11,13,None,None,East,West,2,1,10,21,5,1,6,1,3455,3454,East
12,13,None,None,East,West,1,1,11,21,5,1,5,1,3454,3453,East
13,13,North,None,East,West,2,1,11,21,6,1,4,1,3453,3452,East
13,14,North,South,East,None,1,1,10,21,7,1,5,1,3452,3451,North
13,15,None,South,East,West,1,2,10,21,8,1,6,1,3451,3450,North
12,15,North,None,East,West,1,3,10,21,7,1,5,1,3450,3449,West
12,16,North,South,None,None,2,3,11,21,6,1,4,1,3449,3448,North
12,17,North,South,None,None,3,3,10,21,6,1,4,1,3448,3547,North
12,18,None,South,None,West,4,3,10,21,7,1,3,1,3547,3646,North
11,18,None,None,East,West,5,3,10,21,8,1,3,1,3646,3745,West
10,18,None,None,East,West,6,3,10,21,7,1,4,1,3745,3844,West
9,18,North,None,East,None,6,4,9,21,7,1,5,1,3844,3943,West
9,19,North,South,None,None,6,4,9,21,7,1,6,1,3943,4042,North
9,20,North,South,None,None,6,3,10,21,8,1,6,1,4042,0,North
14,1,None,None,East,West,10,13,13,13,14,13,17,13,0,-1,Stop
14,1,None,None,East,West,11,13,14,13,15,13,17,13,-1,-2,Stop
14,1,None,None,East,West,12,13,13,13,16,13,17,13,-2,-3,Stop
14,1,None,None,East,West,12,13,12,13,15,13,17,13,-3,96,Stop
15,1,North,None,East,West,12,13,13,13,16,13,17,13,96,195,East
15,2,North,South,None,None,11,13,13,14,17,13,16,13,195,294,North
15,3,None,South,East,None,12,13,13,15,16,13,15,13,294,393,North
16,3,None,None,East,West,13,13,13,14,16,13,15,13,393,492,East
17,3,None,None,East,West,14,13,13,15,17,13,15,13,492,591,East
18,3,North,None,None,West,14,13,13,14,17,13,14,13,591,690,East
18,4,North,South,None,None,13,13,13,13,17,13,13,13,690,789,North
18,5,North,South,None,None,12,13,13,14,16,13,12,13,789,888,North
18,6,None,South,East,West,11,13,13,15,16,13,13,13,888,987,North
19,6,None,None,East,West,10,13,13,14,16,13,12,13,987,1086,East
20,6,None,None,East,West,10,13,13,13,16,13,13,13,1086,1185,East
21,6,North,South,None,West,11,13,13,13,17,13,12,13,1185,1284,East
21,7,North,South,None,None,11,13,12,13,16,13,11,13,1284,1383,North
21,8,North,South,None,None,10,13,13,13,17,13,11,13,1383,1482,North
21,9,North,South,East,West,10,13,14,13,16,13,11,13,1482,1581,North
21,10,North,South,None,None,11,13,13,13,15,13,11,13,1581,1680,North
21,11,North,South,None,None,10,13,12,13,16,13,10,13,1680,1779,North
21,12,North,South,None,None,11,13,12,13,16,13,10,13,1779,1878,North
21,13,North,South,East,West,11,13,13,13,15,13,10,13,1878,1877,North
20,13,None,None,East,West,10,13,13,13,16,13,11,13,1877,1876,West
19,13,North,South,East,None,11,13,13,13,17,13,12,13,1876,1875,West
19,14,North,South,None,None,10,13,13,14,16,13,11,13,1875,1874,North
19,15,None,South,None,West,10,13,13,13,15,13,10,13,1874,1873,North
18,15,None,None,East,West,11,13,14,13,16,13,10,13,1873,1872,West
17,15,None,None,East,West,12,13,14,14,15,13,11,13,1872,1871,West
16,15,None,None,East,West,11,13,13,14,16,13,10,13,1871,1870,West
15,15,North,None,East,West,10,13,14,14,17,13,11,13,1870,1869,West
14,15,None,South,East,West,11,13,13,14,17,13,10,13,1869,1868,West
14,14,North,South,None,West,12,13,13,13,16,13,10,13,1868,1867,South
14,13,North,None,East,West,13,13,13,13,15,13,10,13,1867,2266,South
13,13,North,None,East,West,1,1,2,1,16,13,10,13,2266,2265,West
12,13,None,None,East,West,1,2,1,1,16,13,10,13,2265,2464,West
11,13,None,None,East,West,1,3,1,2,17,13,7,1,2464,2463,West
12,13,None,None,East,West,1,2,1,3,17,13,7,1,2463,2462,East
13,13,North,None,East,West,1,2,2,3,17,13,8,1,2462,2461,East
9,1,None,None,East,West,1,5,8,5,11,5,18,5,0,-1,Stop
9,1,None,None,East,West,1,5,8,5,11,5,18,5,-1,-2,Stop
9,1,None,None,East,West,1,5,8,5,11,5,18,5,-2,-3,Stop
9,1,None,None,East,West,1,5,8,5,11,5,18,5,-3,96,Stop
10,1,None,None,East,West,1,5,8,5,11,5,18,5,96,195,East
11,1,None,None,East,West,1,5,8,5,11,5,18,5,195,294,East
12,1,None,None,East,West,1,5,8,5,11,5,18,5,294,393,East
13,1,North,None,East,West,1,5,8,5,11,5,18,5,393,492,East
14,1,None,None,East,West,1,5,8,5,11,5,18,5,492,591,East
15,1,North,None,East,West,1,5,8,5,11,5,18,5,591,690,East
16,1,None,None,East,West,1,5,8,5,11,5,18,5,690,789,East
17,1,None,None,East,West,1,5,8,5,11,5,18,5,789,888,East
18,1,North,None,None,West,1,5,8,5,11,5,18,5,888,987,East
18,2,North,South,None,None,1,5,8,5,11,5,18,5,987,1086,North
18,3,North,South,None,None,1,5,8,5,11,5,18,5,1086,1185,North
18,4,North,South,None,None,1,5,8,5,11,5,18,5,1185,1384,North
18,5,None,South,None,West,1,5,8,5,11,5,7,1,1384,1483,North
17,5,None,None,East,West,1,5,8,5,11,5,7,1,1483,1582,West
16,5,None,None,East,West,1,5,8,5,11,5,7,1,1582,1681,West
15,5,None,South,East,West,1,5,8,5,11,5,7,1,1681,1780,West
15,4,North,South,None,West,1,5,8,5,11,5,7,1,1780,1879,South
15,3,North,South,East,None,1,5,8,5,11,5,7,1,1879,1878,South
16,3,None,None,None,West,1,5,8,5,11,5,7,1,1878,1877,East
15,3,North,South,East,None,1,5,8,5,11,5,7,1,1877,1876,West
15,4,North,South,None,West,1,5,8,5,11,5,7,1,1876,1975,North
14,4,North,None,East,West,1,5,8,5,11,5,7,1,1975,2074,West
13,4,North,South,East,None,1,5,8,5,11,5,7,1,2074,2173,West
13,3,North,South,None,West,1,5,8,5,11,5,7,1,2173,2272,South
12,3,None,None,East,West,1,5,8,5,11,5,7,1,2272,2371,West
11,3,None,None,East,West,1,5,8,5,11,5,7,1,2371,2470,West
10,3,North,None,East,West,1,5,8,5,11,5,7,1,2470,2469,West
10,4,North,South,None,West,1,5,8,5,11,5,7,1,2469,2468,North
10,5,None,South,East,West,1,5,8,5,11,5,7,1,2468,2667,North
11,5,None,None,None,West,1,5,8,5,5,1,7,1,2667,2666,East
10,5,None,South,East,West,1,5,8,5,5,1,7,1,2666,2665,West
11,5,None,None,None,West,1,5,8,5,5,1,7,1,2665,2664,East
10,5,None,South,East,West,1,5,8,5,5,1,7,1,2664,2663,West
9,5,None,South,East,West,1,5,8,5,5,1,7,1,2663,2862,West
8,5,None,None,East,None,1,5,3,1,5,1,7,1,2862,2861,West
8,5,None,None,East,None,1,5,3,1,5,1,7,1,2861,2860,West
9,5,None,South,East,West,1,5,3,1,5,1,7,1,2860,2859,East
9,4,North,South,East,None,1,5,3,1,5,1,7,1,2859,2958,South
9,3,North,None,East,West,1,5,3,1,5,1,7,1,2958,2957,South
9,3,North,None,East,West,1,5,3,1,5,1,7,1,2957,3056,South
8,3,None,None,East,West,1,5,3,1,5,1,7,1,3056,3155,West
7,3,None,None,East,West,1,5,3,1,5,1,7,1,3155,3254,West
6,3,North,South,East,None,1,5,3,1,5,1,7,1,3254,3353,West
6,4,North,South,None,West,1,5,3,1,5,1,7,1,3353,3452,North
6,5,None,South,None,West,1,5,3,1,5,1,7,1,3452,3551,North
5,5,None,South,East,West,1,5,3,1,5,1,7,1,3551,3650,West
4,5,None,South,East,West,1,5,3,1,5,1,7,1,3650,3749,West
3,5,None,None,East,West,1,5,3,1,5,1,7,1,3749,3848,West
2,5,None,None,East,West,1,5,3,1,5,1,7,1,3848,0,West
9,1,None,None,East,West,1,5,8,5,11,5,18,5,0,99,Stop
8,1,None,None,East,West,1,5,8,5,11,5,18,5,99,198,West
7,1,None,None,East,West,1,5,8,5,11,5,18,5,198,297,West
6,1,North,None,East,West,1,5,8,5,11,5,18,5,297,396,West
5,1,None,None,East,West,1,5,8,5,11,5,18,5,396,495,West
4,1,North,None,East,West,1,5,8,5,11,5,18,5,495,594,West
3,1,None,None,East,West,1,5,8,5,11,5,18,5,594,693,West
2,1,None,None,East,West,1,5,8,5,11,5,18,5,693,792,West
1,1,North,None,East,None,1,5,8,5,11,5,18,5,792,891,West
1,2,North,South,None,None,1,5,8,5,11,5,18,5,891,990,North
1,3,North,South,None,None,1,5,8,5,11,5,18,5,990,1089,North
1,4,North,South,None,None,1,5,8,5,11,5,18,5,1089,1288,North
1,5,None,South,East,None,1,1,8,5,11,5,18,5,1288,1387,North
2,5,None,None,East,West,1,1,8,5,11,5,18,5,1387,1486,East
3,5,None,None,East,West,1,1,8,5,11,5,18,5,1486,1585,East
4,5,None,South,East,West,1,1,8,5,11,5,18,5,1585,1684,East
5,5,None,South,East,West,1,1,8,5,11,5,18,5,1684,1783,East
6,5,None,South,None,West,1,1,8,5,11,5,18,5,1783,1882,East
6,4,North,South,None,West,1,1,8,5,11,5,18,5,1882,1981,South
6,3,North,South,East,None,1,1,8,5,11,5,18,5,1981,2080,South
7,3,None,None,East,West,1,1,8,5,11,5,18,5,2080,2179,East
8,3,None,None,East,West,1,1,8,5,11,5,18,5,2179,2278,East
9,3,North,None,East,West,1,1,8,5,11,5,18,5,2278,2277,East
9,4,North,South,East,None,1,1,8,5,11,5,18,5,2277,2276,North
9,5,None,South,East,West,1,1,8,5,11,5,18,5,2276,2475,North
8,5,None,None,East,None,1,1,3,1,11,5,18,5,2475,2474,West
8,5,None,None,East,None,1,1,3,1,11,5,18,5,2474,2473,West
9,5,None,South,East,West,1,1,3,1,11,5,18,5,2473,2472,East
10,5,None,South,East,West,1,1,3,1,11,5,18,5,2472,2671,East
11,5,None,None,None,West,1,1,3,1,5,1,18,5,2671,2670,East
11,5,None,None,None,West,1,1,3,1,5,1,18,5,2670,2669,East
10,5,None,South,East,West,1,1,3,1,5,1,18,5,2669,2668,West
10,4,North,South,None,West,1,1,3,1,5,1,18,5,2668,2767,South
10,3,North,None,East,West,1,1,3,1,5,1,18,5,2767,2866,South
11,3,None,None,East,West,1,1,3,1,5,1,18,5,2866,2965,East
12,3,None,None,East,West,1,1,3,1,5,1,18,5,2965,3064,East
13,3,North,South,None,West,1,1,3,1,5,1,18,5,3064,3163,East
13,4,North,South,East,None,1,1,3,1,5,1,18,5,3163,3262,North
13,5,None,South,East,None,1,1,3,1,5,1,18,5,3262,3361,North
14,5,None,South,East,West,1,1,3,1,5,1,18,5,3361,3460,East
15,5,None,South,East,West,1,1,3,1,5,1,18,5,3460,3559,East
16,5,None,None,East,West,1,1,3,1,5,1,18,5,3559,3658,East
17,5,None,None,East,West,1,1,3,1,5,1,18,5,3658,0,East
9,1,None,None,East,West,1,5,8,5,11,5,18,5,0,99,Stop
10,1,None,None,East,West,1,5,8,5,11,5,18,5,99,198,East
11,1,None,None,East,West,1,5,8,5,11,5,18,5,198,297,East
12,1,None,None,East,West,1,5,8,5,11,5,18,5,297,396,East
13,1,North,None,East,West,1,5,8,5,11,5,18,5,396,495,East
14,1,None,None,East,West,1,5,8,5,11,5,18,5,495,594,East
15,1,North,None,East,West,1,5,8,5,11,5,18,5,594,693,East
16,1,None,None,East,West,1,5,8,5,11,5,18,5,693,792,East
17,1,None,None,East,West,1,5,8,5,11,5,18,5,792,891,East
18,1,North,None,None,West,1,5,8,5,11,5,18,5,891,990,East
18,2,North,South,None,None,1,5,8,5,11,5,18,5,990,1089,North
18,3,North,South,None,None,1,5,8,5,11,5,18,5,1089,1188,North
18,4,North,South,None,None,1,5,8,5,11,5,18,5,1188,1387,North
18,5,None,South,None,West,1,5,8,5,11,5,7,1,1387,1486,North
17,5,None,None,East,West,1,5,8,5,11,5,7,1,1486,1585,West
16,5,None,None,East,West,1,5,8,5,11,5,7,1,1585,1684,West
15,5,None,South,East,West,1,5,8,5,11,5,7,1,1684,1783,West
14,5,None,South,East,West,1,5,8,5,11,5,7,1,1783,1882,West
13,5,None,South,East,None,1,5,8,5,11,5,7,1,1882,1981,West
13,4,North,South,East,None,1,5,8,5,11,5,7,1,1981,2080,South
13,3,North,South,None,West,1,5,8,5,11,5,7,1,2080,2179,South
12,3,None,None,East,West,1,5,8,5,11,5,7,1,2179,2278,West
11,3,None,None,East,West,1,5,8,5,11,5,7,1,2278,2377,West
10,3,North,None,East,West,1,5,8,5,11,5,7,1,2377,2376,West
10,4,North,South,None,West,1,5,8,5,11,5,7,1,2376,2375,North
10,5,None,South,East,West,1,5,8,5,11,5,7,1,2375,2574,North
11,5,None,None,None,West,1,5,8,5,5,1,7,1,2574,2573,East
10,5,None,South,East,West,1,5,8,5,5,1,7,1,2573,2572,West
9,5,None,South,East,West,1,5,8,5,5,1,7,1,2572,2771,West
8,5,None,None,East,None,1,5,3,1,5,1,7,1,2771,2770,West
9,5,None,South,East,West,1,5,3,1,5,1,7,1,2770,2769,East
9,4,North,South,East,None,1,5,3,1,5,1,7,1,2769,2868,South
9,3,North,None,East,West,1,5,3,1,5,1,7,1,2868,2967,South
8,3,None,None,East,West,1,5,3,1,5,1,7,1,2967,3066,West
7,3,None,None,East,West,1,5,3,1,5,1,7,1,3066,3165,West
6,3,North,South,East,None,1,5,3,1,5,1,7,1,3165,3264,West
6,4,North,South,None,West,1,5,3,1,5,1,7,1,3264,3363,North
6,5,None,South,None,West,1,5,3,1,5,1,7,1,3363,3462,North
5,5,None,South,East,West,1,5,3,1,5,1,7,1,3462,3561,West
4,5,None,South,East,West,1,5,3,1,5,1,7,1,3561,3660,West
3,5,None,None,East,West,1,5,3,1,5,1,7,1,3660,3759,West
2,5,None,None,East,West,1,5,3,1,5,1,7,1,3759,0,West
9,1,None,None,East,West,1,5,8,5,11,5,18,5,0,99,Stop
8,1,None,None,East,West,1,5,8,5,11,5,18,5,99,198,West
7,1,None,None,East,West,1,5,8,5,11,5,18,5,198,297,West
6,1,North,None,East,West,1,5,8,5,11,5,18,5,297,396,West
5,1,None,None,East,West,1,5,8,5,11,5,18,5,396,495,West
4,1,North,None,East,West,1,5,8,5,11,5,18,5,495,594,West
3,1,None,None,East,West,1,5,8,5,11,5,18,5,594,693,West
2,1,None,None,East,West,1,5,8,5,11,5,18,5,693,792,West
1,1,North,None,East,None,1,5,8,5,11,5,18,5,792,891,West
1,2,North,South,None,None,1,5,8,5,11,5,18,5,891,990,North
1,3,North,South,None,None,1,5,8,5,11,5,18,5,990,1089,North
1,4,North,South,None,None,1,5,8,5,11,5,18,5,1089,1288,North
1,5,None,South,East,None,1,1,8,5,11,5,18,5,1288,1387,North
2,5,None,None,East,West,1,1,8,5,11,5,18,5,1387,1486,East
3,5,None,None,East,West,1,1,8,5,11,5,18,5,1486,1585,East
4,5,None,South,East,West,1,1,8,5,11,5,18,5,1585,1684,East
5,5,None,South,East,West,1,1,8,5,11,5,18,5,1684,1783,East
6,5,None,South,None,West,1,1,8,5,11,5,18,5,1783,1882,East
6,4,North,South,None,West,1,1,8,5,11,5,18,5,1882,1981,South
6,3,North,South,East,None,1,1,8,5,11,5,18,5,1981,2080,South
7,3,None,None,East,West,1,1,8,5,11,5,18,5,2080,2179,East
8,3,None,None,East,West,1,1,8,5,11,5,18,5,2179,2278,East
9,3,North,None,East,West,1,1,8,5,11,5,18,5,2278,2277,East
9,4,North,South,East,None,1,1,8,5,11,5,18,5,2277,2276,North
9,5,None,South,East,West,1,1,8,5,11,5,18,5,2276,2475,North
8,5,None,None,East,None,1,1,3,1,11,5,18,5,2475,2474,West
9,5,None,South,East,West,1,1,3,1,11,5,18,5,2474,2473,East
10,5,None,South,East,West,1,1,3,1,11,5,18,5,2473,2672,East
11,5,None,None,None,West,1,1,3,1,5,1,18,5,2672,2671,East
10,5,None,South,East,West,1,1,3,1,5,1,18,5,2671,2670,West
9,5,None,South,East,West,1,1,3,1,5,1,18,5,2670,2669,West
9,4,North,South,East,None,1,1,3,1,5,1,18,5,2669,2668,South
9,3,North,None,East,West,1,1,3,1,5,1,18,5,2668,2767,South
10,3,North,None,East,West,1,1,3,1,5,1,18,5,2767,2866,East
11,3,None,None,East,West,1,1,3,1,5,1,18,5,2866,2965,East
12,3,None,None,East,West,1,1,3,1,5,1,18,5,2965,3064,East
13,3,North,South,None,West,1,1,3,1,5,1,18,5,3064,3163,East
13,4,North,South,East,None,1,1,3,1,5,1,18,5,3163,3262,North
14,4,North,None,East,West,1,1,3,1,5,1,18,5,3262,3361,East
15,4,North,South,None,West,1,1,3,1,5,1,18,5,3361,3460,East
15,3,North,South,East,None,1,1,3,1,5,1,18,5,3460,3459,South
16,3,None,None,None,West,1,1,3,1,5,1,18,5,3459,3458,East
15,3,North,South,East,None,1,1,3,1,5,1,18,5,3458,3457,West
15,3,North,South,East,None,1,1,3,1,5,1,18,5,3457,3456,West
15,4,North,South,None,West,1,1,3,1,5,1,18,5,3456,3555,North
15,5,None,South,East,West,1,1,3,1,5,1,18,5,3555,3654,North
16,5,None,None,East,West,1,1,3,1,5,1,18,5,3654,3753,East
17,5,None,None,East,West,1,1,3,1,5,1,18,5,3753,0,East
9,1,None,None,East,West,1,5,8,5,11,5,18,5,0,99,Stop
10,1,None,None,East,West,1,5,8,5,11,5,18,5,99,198,East
11,1,None,None,East,West,1,5,8,5,11,5,18,5,198,297,East
12,1,None,None,East,West,1,5,8,5,11,5,18,5,297,396,East
13,1,North,None,East,West,1,5,8,5,11,5,18,5,396,495,East
14,1,None,None,East,West,1,5,8,5,11,5,18,5,495,594,East
15,1,North,None,East,West,1,5,8,5,11,5,18,5,594,693,East
