@RELATION pacmanInformation
@ATTRIBUTE PacPosX NUMERIC
@ATTRIBUTE PacPosY NUMERIC
@ATTRIBUTE ActN {North, None}
@ATTRIBUTE ActSo {South, None}
@ATTRIBUTE ActE {East, None}
@ATTRIBUTE ActW {West, None}
@ATTRIBUTE ActS {Stop, None}
@ATTRIBUTE NumAgents NUMERIC
@ATTRIBUTE G1PosX NUMERIC
@ATTRIBUTE G1PosY NUMERIC
@ATTRIBUTE G2PosX NUMERIC
@ATTRIBUTE G2PosY NUMERIC
@ATTRIBUTE G3PosX NUMERIC
@ATTRIBUTE G3PosY NUMERIC
@ATTRIBUTE G4PosX NUMERIC
@ATTRIBUTE G4PosY NUMERIC
@ATTRIBUTE DistG1 NUMERIC
@ATTRIBUTE DistG2 NUMERIC
@ATTRIBUTE DistG3 NUMERIC
@ATTRIBUTE DistG4 NUMERIC
@ATTRIBUTE NumDots NUMERIC
@ATTRIBUTE DistDot NUMERIC
@ATTRIBUTE Score NUMERIC
@ATTRIBUTE NextScore NUMERIC
@ATTRIBUTE PacDir {North, South, East, West, Stop, None}
@DATA
10,7,North,South,None,West,Stop,1,1,1,3,1,5,1,16,4,0,0,0,10,2,1,567,666,East
10,6,North,South,None,West,Stop,1,1,1,3,1,5,1,17,4,0,0,0,8,1,8,666,665,South
10,5,North,South,East,West,Stop,1,1,1,3,1,5,1,16,4,0,0,0,7,1,9,665,664,South
10,4,North,South,East,West,Stop,1,1,1,3,1,5,1,16,4,0,0,0,7,1,10,664,663,South
11,4,North,South,None,West,Stop,1,1,1,3,1,5,1,16,5,0,0,0,5,1,9,663,662,East
11,5,None,South,East,West,Stop,1,1,1,3,1,5,1,16,4,0,0,0,5,1,8,662,661,North
12,5,None,None,East,West,Stop,1,1,1,3,1,5,1,16,5,0,0,0,3,1,7,661,660,East
13,5,None,South,East,West,Stop,1,1,1,3,1,5,1,15,5,0,0,0,3,1,6,660,659,East
14,5,North,South,East,West,Stop,1,1,1,3,1,5,1,16,5,0,0,0,2,1,5,659,658,East
15,5,None,South,East,West,Stop,1,1,1,3,1,5,1,16,5,0,0,0,2,1,6,658,657,East
16,5,None,South,East,West,Stop,1,1,1,3,1,5,1,16,4,0,0,0,2,1,7,657,656,East
16,4,North,South,East,West,Stop,1,1,1,3,1,5,1,17,4,0,0,0,2,1,8,656,655,South

1,11,None,South,East,None,Stop,4,6,5,6,9,8,11,14,6,11,7,7,18,2,14,0,-1,Stop
1,10,North,South,None,None,Stop,4,7,5,7,9,7,11,14,6,11,7,7,18,2,13,-1,-2,South
1,9,North,South,East,None,Stop,4,6,5,7,9,6,11,14,5,9,6,7,18,2,12,-2,-3,South
2,9,None,South,East,West,Stop,4,7,5,6,9,6,10,14,4,9,4,5,17,2,11,-3,-4,East
3,9,None,South,East,West,Stop,4,6,5,6,8,6,9,14,4,7,4,3,17,2,10,-4,-5,East
4,9,None,South,East,West,Stop,4,7,5,7,8,6,9,14,3,7,4,2,16,2,9,-5,-6,East
5,9,North,South,East,West,Stop,4,7,4,7,8,7,9,14,3,7,3,2,14,2,8,-6,-7,East
6,9,North,South,East,West,Stop,4,7,5,7,8,7,8,13,3,5,2,2,12,2,7,-7,392,East
6,8,North,South,East,West,Stop,2,7,4,3,1,5,1,13,4,5,0,0,12,2,6,392,391,South
6,7,North,None,East,West,Stop,2,7,3,3,1,5,1,14,4,5,0,0,10,2,5,391,390,South
7,7,North,None,East,West,Stop,2,7,3,3,1,5,1,13,4,4,0,0,8,2,4,390,389,East
8,7,North,South,East,West,Stop,2,8,3,3,1,5,1,13,5,4,0,0,6,2,3,389,388,East
8,6,North,South,East,None,Stop,2,7,3,3,1,5,1,12,5,4,0,0,6,2,2,388,387,South
8,5,North,South,East,West,Stop,2,8,3,3,1,5,1,13,5,2,0,0,6,2,3,387,386,South
8,4,North,South,East,West,Stop,2,8,3,3,1,5,1,13,4,1,0,0,6,2,4,386,585,South
8,3,North,None,East,West,Stop,1,1,1,3,1,5,1,13,3,0,0,0,6,2,5,585,584,South
9,3,North,None,East,West,Stop,1,1,1,3,1,5,1,14,3,0,0,0,4,2,4,584,583,East
10,3,North,None,East,West,Stop,1,1,1,3,1,5,1,13,3,0,0,0,4,2,3,583,582,East
11,3,North,None,None,West,Stop,1,1,1,3,1,5,1,13,4,0,0,0,4,2,4,582,581,East
11,4,North,South,None,West,Stop,1,1,1,3,1,5,1,13,5,0,0,0,3,2,3,581,580,North
11,5,None,South,East,West,Stop,1,1,1,3,1,5,1,13,5,0,0,0,3,2,2,580,579,North

1,11,None,South,East,None,Stop,4,6,5,6,9,8,11,14,6,11,7,7,18,2,14,0,-1,Stop
1,10,North,South,None,None,Stop,4,6,5,6,10,7,11,14,6,10,5,7,17,2,13,-1,-2,South
1,9,North,South,East,None,Stop,4,5,5,5,10,6,11,14,6,8,5,7,16,2,12,-2,-3,South
2,9,None,South,East,West,Stop,4,5,5,6,10,5,11,14,6,7,5,5,14,2,11,-3,-4,East
3,9,None,South,East,West,Stop,4,5,5,6,11,5,10,14,7,6,5,3,14,2,10,-4,-5,East
4,9,None,South,East,West,Stop,4,5,5,5,11,6,10,15,7,5,3,3,14,2,9,-5,-6,East
5,9,North,South,East,West,Stop,4,4,5,5,11,6,9,16,7,5,2,1,12,2,8,-6,193,East
6,9,North,South,East,West,Stop,3,4,4,4,11,5,1,16,8,7,4,0,10,2,7,193,192,East
6,10,North,South,None,West,Stop,3,4,3,4,11,5,1,16,9,9,3,0,12,2,8,192,191,North
5,10,North,South,East,None,Stop,3,5,3,4,11,5,1,16,8,7,2,0,13,2,9,191,190,West
5,11,None,South,East,West,Stop,3,5,4,4,11,5,1,16,8,7,1,0,13,2,10,190,389,North
4,11,None,None,East,West,Stop,2,4,4,3,1,5,1,15,8,7,0,0,14,2,11,389,388,West
3,11,None,None,East,West,Stop,2,3,4,3,1,5,1,15,8,7,0,0,16,2,12,388,387,West
2,11,None,None,East,West,Stop,2,2,4,3,1,5,1,15,7,7,0,0,16,2,13,387,386,West
1,11,None,South,East,None,Stop,2,1,4,3,1,5,1,15,8,7,0,0,18,2,14,386,385,West
1,10,North,South,None,None,Stop,2,1,4,3,1,5,1,16,8,6,0,0,18,2,13,385,384,South
1,9,North,South,East,None,Stop,2,1,5,3,1,5,1,17,8,4,0,0,17,2,12,384,383,South
1,8,North,South,East,None,Stop,2,1,5,3,1,5,1,17,8,3,0,0,16,2,11,383,382,South
1,7,North,South,East,None,Stop,2,1,4,3,1,5,1,17,8,3,0,0,18,2,10,382,381,South
1,6,North,South,None,None,Stop,2,1,3,3,1,5,1,18,8,3,0,0,20,2,9,381,380,South
1,5,North,South,East,None,Stop,2,1,4,3,1,5,1,18,9,1,0,0,21,2,10,380,579,South
1,4,North,South,East,None,Stop,1,1,1,3,1,5,1,18,9,0,0,0,21,2,11,579,578,South
2,4,North,South,East,West,Stop,1,1,1,3,1,5,1,17,9,0,0,0,19,2,10,578,577,East
2,5,None,South,East,West,Stop,1,1,1,3,1,5,1,16,9,0,0,0,17,2,9,577,576,North
3,5,None,South,East,West,Stop,1,1,1,3,1,5,1,15,9,0,0,0,15,2,8,576,575,East
4,5,None,South,East,West,Stop,1,1,1,3,1,5,1,14,9,0,0,0,14,2,7,575,574,East
5,5,None,South,East,West,Stop,1,1,1,3,1,5,1,14,9,0,0,0,14,2,6,574,573,East
6,5,None,South,East,West,Stop,1,1,1,3,1,5,1,15,9,0,0,0,12,2,5,573,572,East
7,5,None,South,East,West,Stop,1,1,1,3,1,5,1,14,9,0,0,0,12,2,4,572,571,East
8,5,North,South,East,West,Stop,1,1,1,3,1,5,1,15,9,0,0,0,11,2,3,571,570,East
8,6,North,South,East,None,Stop,1,1,1,3,1,5,1,15,9,0,0,0,9,2,2,570,569,North
9,6,North,South,East,West,Stop,1,1,1,3,1,5,1,14,9,0,0,0,8,2,1,569,568,East
9,7,North,South,East,West,Stop,1,1,1,3,1,5,1,14,9,0,0,0,8,2,2,568,567,North
9,8,North,South,East,West,Stop,1,1,1,3,1,5,1,15,9,0,0,0,8,2,3,567,566,North
9,9,None,South,East,West,Stop,1,1,1,3,1,5,1,16,9,0,0,0,8,2,4,566,565,North
10,9,North,South,East,West,Stop,1,1,1,3,1,5,1,17,9,0,0,0,7,2,3,565,564,East
11,9,North,None,East,West,Stop,1,1,1,3,1,5,1,17,9,0,0,0,6,2,4,564,563,East
12,9,None,South,East,West,Stop,1,1,1,3,1,5,1,17,9,0,0,0,6,2,3,563,562,East
13,9,None,South,East,West,Stop,1,1,1,3,1,5,1,17,8,0,0,0,5,2,2,562,561,East
13,8,North,South,East,West,Stop,1,1,1,3,1,5,1,17,8,0,0,0,3,2,3,561,560,South
1,18,None,South,East,None,Stop,4,1,3,2,3,5,9,6,6,15,16,13,17,0,0,0,-1,Stop
1,17,North,South,None,None,Stop,4,1,3,2,3,5,9,6,6,14,15,12,16,0,0,-1,-2,South
1,16,North,South,East,None,Stop,4,1,3,2,3,5,9,6,6,13,14,11,15,0,0,-2,-3,South
2,16,None,South,East,West,Stop,4,1,3,2,3,5,9,6,6,14,13,10,14,0,0,-3,-4,East
2,15,North,South,East,West,Stop,4,1,3,2,3,5,9,6,6,13,12,9,13,0,0,-4,-5,South
2,14,North,None,East,West,Stop,4,1,3,2,3,5,9,6,6,12,11,8,12,0,0,-5,-6,South
3,14,North,None,East,West,Stop,4,1,3,2,3,5,9,6,6,13,12,7,11,0,0,-6,-7,East
4,14,North,None,East,West,Stop,4,1,3,2,3,5,9,6,6,14,13,6,10,0,0,-7,-8,East
5,14,North,None,East,West,Stop,4,1,3,2,3,5,9,6,6,15,14,5,9,0,0,-8,-9,East
6,14,North,None,East,West,Stop,4,1,3,2,3,5,9,6,6,16,15,6,8,0,0,-9,-10,East
7,14,North,None,East,West,Stop,4,1,3,2,3,5,9,6,6,17,16,7,9,0,0,-10,-11,East
8,14,North,South,East,West,Stop,4,1,3,2,3,5,9,6,6,18,17,8,10,0,0,-11,-12,East
8,13,North,South,East,None,Stop,4,1,3,2,3,5,9,6,6,17,16,7,9,0,0,-12,-13,South
8,12,North,South,East,West,Stop,4,1,3,2,3,5,9,6,6,16,15,6,8,0,0,-13,-14,South
8,11,North,South,East,None,Stop,4,1,3,2,3,5,9,6,6,15,14,5,7,0,0,-14,-15,South
8,10,North,South,East,None,Stop,4,1,3,2,3,5,9,6,6,14,13,4,6,0,0,-15,-16,South
8,9,North,South,East,None,Stop,4,1,3,2,3,5,9,6,6,13,12,3,5,0,0,-16,-17,South
8,8,North,South,East,None,Stop,4,1,3,2,3,5,9,6,6,12,11,4,4,0,0,-17,-18,South
8,7,North,South,East,None,Stop,4,1,3,2,3,5,9,6,6,11,10,5,3,0,0,-18,-19,South
8,6,North,South,East,West,Stop,4,1,3,2,3,5,9,6,6,10,9,6,2,0,0,-19,-20,South
7,6,None,None,East,West,Stop,4,1,3,2,3,5,9,6,6,9,8,5,1,0,0,-20,179,West
6,6,North,None,East,West,Stop,3,1,3,2,3,5,9,7,1,8,7,4,0,0,0,179,178,West
6,7,North,South,None,West,Stop,3,1,3,2,3,5,9,7,1,9,8,3,0,0,0,178,177,North
5,7,North,South,East,West,Stop,3,1,3,2,3,5,9,7,1,8,7,2,0,0,0,177,176,West
5,8,North,South,East,West,Stop,3,1,3,2,3,5,9,7,1,9,8,1,0,0,0,176,375,North
5,9,North,South,East,West,Stop,2,1,3,2,3,5,1,7,1,10,9,0,0,0,0,375,374,North
4,9,North,South,East,West,Stop,2,1,3,2,3,5,1,7,1,9,8,0,0,0,0,374,373,West
4,8,North,South,East,West,Stop,2,1,3,2,3,5,1,7,1,8,7,0,0,0,0,373,372,South
4,7,North,South,East,West,Stop,2,1,3,2,3,5,1,7,1,7,6,0,0,0,0,372,371,South
4,6,North,South,East,West,Stop,2,1,3,2,3,5,1,7,1,6,5,0,0,0,0,371,370,South
4,5,North,South,East,West,Stop,2,1,3,2,3,5,1,7,1,5,4,0,0,0,0,370,369,South
4,4,North,South,East,West,Stop,2,1,3,2,3,5,1,7,1,4,3,0,0,0,0,369,368,South
4,3,North,None,East,West,Stop,2,1,3,2,3,5,1,7,1,3,2,0,0,0,0,368,367,South
3,3,North,None,East,West,Stop,2,1,3,2,3,5,1,7,1,2,1,0,0,0,0,367,566,West

1,18,None,South,East,None,Stop,4,1,3,2,3,5,9,6,6,15,16,13,17,0,0,0,-1,Stop
1,17,North,South,None,None,Stop,4,1,4,2,4,5,9,6,6,13,14,12,16,0,0,-1,-2,South
1,16,North,South,East,None,Stop,4,1,5,2,4,6,9,6,6,11,13,12,16,0,0,-2,-3,South
1,15,North,South,East,None,Stop,4,2,5,2,4,6,9,7,6,11,12,11,15,0,0,-3,-4,South
2,15,North,South,East,West,Stop,4,2,5,2,5,6,10,7,6,10,10,9,13,0,0,-4,-5,East
2,14,North,None,East,West,Stop,4,2,5,1,5,5,10,6,6,9,10,7,13,0,0,-5,-6,South
3,14,North,None,East,West,Stop,4,3,5,1,5,6,10,7,6,9,11,7,12,0,0,-6,-7,East
4,14,North,None,East,West,Stop,4,3,5,1,5,5,10,7,6,10,12,5,11,0,0,-7,-8,East
5,14,North,None,East,West,Stop,4,3,6,1,4,5,9,7,6,10,14,5,10,0,0,-8,-9,East
6,14,North,None,East,West,Stop,4,2,6,1,4,5,9,7,6,12,15,6,8,0,0,-9,-10,East
7,14,North,None,East,West,Stop,4,2,6,1,5,5,8,6,6,13,15,8,9,0,0,-10,-11,East
8,14,North,South,East,West,Stop,4,1,6,1,5,5,9,6,6,15,16,8,10,0,0,-11,-12,East
8,13,North,South,East,None,Stop,4,2,6,1,6,5,8,6,6,13,14,8,9,0,0,-12,-13,South
8,12,North,South,East,West,Stop,4,3,6,1,6,5,7,6,6,11,13,8,8,0,0,-13,-14,South
8,11,North,South,East,None,Stop,4,3,6,1,7,5,6,6,6,10,11,8,6,0,0,-14,-15,South
8,10,North,South,East,None,Stop,4,4,6,1,6,4,6,6,7,8,11,8,6,0,0,-15,-16,South
8,9,North,South,East,None,Stop,4,4,7,2,6,4,7,6,6,6,9,6,4,0,0,-16,-17,South
8,8,North,South,East,None,Stop,4,4,8,1,6,5,7,7,6,4,9,4,3,0,0,-17,-18,South
8,7,North,South,East,None,Stop,4,5,8,1,7,5,8,7,6,4,7,4,3,0,0,-18,-19,South
8,6,North,South,East,West,Stop,4,5,9,1,8,4,8,6,6,6,9,6,3,0,0,-19,-20,South
7,6,None,None,East,West,Stop,4,5,9,1,7,4,8,6,7,5,7,5,2,0,0,-20,-21,West
6,6,North,None,East,West,Stop,4,6,9,1,8,4,8,6,7,3,7,4,2,0,0,-21,178,West
6,7,North,South,None,West,Stop,3,5,9,1,8,3,8,6,8,3,6,4,0,0,0,178,177,North
5,7,North,South,East,West,Stop,3,5,9,1,7,4,8,7,1,2,4,2,0,0,0,177,376,West
5,8,North,South,East,West,Stop,2,6,9,1,7,5,1,7,1,2,5,0,0,0,0,376,375,North
5,9,North,South,East,West,Stop,2,6,10,1,7,5,1,7,1,2,6,0,0,0,0,375,374,North
5,10,None,South,East,West,Stop,2,6,9,1,6,5,1,7,1,2,8,0,0,0,0,374,573,North
6,10,None,South,None,West,Stop,1,1,1,1,7,5,1,7,1,0,8,0,0,0,0,573,572,East
6,9,North,South,None,West,Stop,1,1,1,1,6,5,1,7,1,0,8,0,0,0,0,572,571,South
5,9,North,South,East,West,Stop,1,1,1,1,6,5,1,7,1,0,7,0,0,0,0,571,570,West
5,8,North,South,East,West,Stop,1,1,1,1,6,5,1,7,1,0,6,0,0,0,0,570,569,South
5,7,North,South,East,West,Stop,1,1,1,1,7,5,1,7,1,0,4,0,0,0,0,569,568,South
4,7,North,South,East,West,Stop,1,1,1,1,6,5,1,7,1,0,4,0,0,0,0,568,567,West
4,6,North,South,East,West,Stop,1,1,1,1,7,5,1,7,1,0,4,0,0,0,0,567,566,South
3,6,North,South,East,West,Stop,1,1,1,1,7,5,1,7,1,0,3,0,0,0,0,566,565,West
3,7,North,South,East,None,Stop,1,1,1,1,6,5,1,7,1,0,3,0,0,0,0,565,564,North
3,8,North,South,East,None,Stop,1,1,1,1,7,5,1,7,1,0,3,0,0,0,0,564,563,North
3,9,North,South,East,None,Stop,1,1,1,1,8,5,1,7,1,0,3,0,0,0,0,563,562,North
3,10,None,South,East,None,Stop,1,1,1,1,9,5,1,7,1,0,3,0,0,0,0,562,561,North
4,10,None,South,East,West,Stop,1,1,1,1,9,5,1,7,1,0,4,0,0,0,0,561,560,East
4,9,North,South,East,West,Stop,1,1,1,1,10,5,1,7,1,0,4,0,0,0,0,560,559,South
3,9,North,South,East,None,Stop,1,1,1,1,9,5,1,7,1,0,2,0,0,0,0,559,558,West
3,8,North,South,East,None,Stop,1,1,1,1,10,5,1,7,1,0,4,0,0,0,0,558,557,South
3,7,North,South,East,None,Stop,1,1,1,1,9,5,1,7,1,0,4,0,0,0,0,557,556,South
3,6,North,South,East,West,Stop,1,1,1,1,10,5,1,7,1,0,6,0,0,0,0,556,555,South
2,6,None,South,East,West,Stop,1,1,1,1,10,5,1,7,1,0,5,0,0,0,0,555,554,West
1,6,North,South,East,None,Stop,1,1,1,1,11,5,1,7,1,0,5,0,0,0,0,554,553,West
1,7,North,South,None,None,Stop,1,1,1,1,11,5,1,7,1,0,4,0,0,0,0,553,552,North
1,8,North,South,None,None,Stop,1,1,1,1,12,5,1,7,1,0,4,0,0,0,0,552,551,North
1,9,North,South,None,None,Stop,1,1,1,1,13,5,1,7,1,0,4,0,0,0,0,551,550,North
1,10,North,South,None,None,Stop,1,1,1,1,12,5,1,7,1,0,2,0,0,0,0,550,549,North

1,18,None,South,East,None,Stop,4,1,3,2,3,5,9,6,6,15,16,13,17,0,0,0,-1,Stop
1,17,North,South,None,None,Stop,4,1,3,2,3,5,10,6,6,14,15,11,17,0,0,-1,-2,South
1,16,North,South,East,None,Stop,4,1,4,1,3,6,10,7,6,12,13,11,15,0,0,-2,-3,South
2,16,None,South,East,West,Stop,4,1,5,2,3,6,9,6,6,12,13,11,15,0,0,-3,-4,East
2,15,North,South,East,West,Stop,4,1,5,1,3,6,9,7,6,11,13,10,13,0,0,-4,-5,South
2,14,North,None,East,West,Stop,4,1,6,1,4,6,8,6,6,9,11,10,11,0,0,-5,-6,South
1,14,North,South,East,None,Stop,4,1,6,1,3,6,7,5,6,8,11,12,12,0,0,-6,-7,West
1,13,North,South,None,None,Stop,4,1,7,1,3,6,6,5,6,6,10,12,12,0,0,-7,-8,South
1,12,North,South,East,None,Stop,4,1,7,2,3,5,6,5,5,5,10,10,11,0,0,-8,-9,South
1,11,North,South,None,None,Stop,4,1,6,1,3,5,6,5,5,5,8,9,9,0,0,-9,-10,South
1,10,North,South,None,None,Stop,4,1,6,1,3,5,7,4,5,4,7,7,7,0,0,-10,-11,South
1,9,North,South,None,None,Stop,4,1,5,2,3,5,6,4,6,4,7,7,5,0,0,-11,-12,South
1,8,North,South,None,None,Stop,4,1,4,2,3,5,7,3,6,4,6,5,5,0,0,-12,-13,South
1,7,North,South,None,None,Stop,4,1,4,2,4,5,7,3,5,3,4,4,4,0,0,-13,-14,South
1,6,North,South,East,None,Stop,4,1,5,3,4,5,6,3,5,1,4,4,2,0,0,-14,185,South
1,5,North,South,East,None,Stop,3,1,1,4,4,6,6,2,5,0,4,6,2,0,0,185,184,South
2,5,North,South,East,West,Stop,3,1,1,5,4,6,7,3,5,0,4,6,1,0,0,184,383,East
3,5,North,South,East,West,Stop,2,1,1,5,4,6,7,7,1,0,3,5,0,0,0,383,382,East
3,4,North,South,East,West,Stop,2,1,1,5,4,5,7,7,1,0,2,5,0,0,0,382,381,South
4,4,North,South,East,West,Stop,2,1,1,5,3,5,8,7,1,0,2,5,0,0,0,381,380,East
4,3,North,None,East,West,Stop,2,1,1,5,4,6,8,7,1,0,2,7,0,0,0,380,379,South
5,3,North,None,East,West,Stop,2,1,1,4,4,5,8,7,1,0,2,5,0,0,0,379,378,East
5,4,North,South,None,West,Stop,2,1,1,4,3,4,8,7,1,0,2,5,0,0,0,378,377,North
4,4,North,South,East,West,Stop,2,1,1,3,3,5,8,7,1,0,2,5,0,0,0,377,376,West
4,3,North,None,East,West,Stop,2,1,1,2,3,4,8,7,1,0,2,5,0,0,0,376,375,South
3,3,North,None,East,West,Stop,2,1,1,2,4,4,7,7,1,0,2,5,0,0,0,375,574,West
3,4,North,South,East,West,Stop,1,1,1,3,1,4,8,7,1,0,0,5,0,0,0,574,573,North
3,5,North,South,East,West,Stop,1,1,1,3,1,3,8,7,1,0,0,3,0,0,0,573,572,North
3,6,North,South,East,West,Stop,1,1,1,3,1,4,8,7,1,0,0,3,0,0,0,572,571,North
3,7,North,South,East,None,Stop,1,1,1,3,1,4,9,7,1,0,0,3,0,0,0,571,570,North
4,7,North,South,East,West,Stop,1,1,1,3,1,4,9,7,1,0,0,2,0,0,0,570,569,East
4,8,North,South,East,West,Stop,1,1,1,3,1,4,10,7,1,0,0,2,0,0,0,569,568,North

1,18,None,South,East,None,Stop,4,1,3,2,3,5,9,6,6,15,16,13,17,0,0,0,-1,Stop
1,17,North,South,None,None,Stop,4,2,3,1,3,6,9,6,6,15,14,13,16,0,0,-1,-2,South
1,16,North,South,East,None,Stop,4,1,3,1,4,6,9,6,6,13,12,12,14,0,0,-2,-3,South
1,15,North,South,East,None,Stop,4,1,3,1,5,5,9,6,7,12,10,10,13,0,0,-3,-4,South
1,14,North,South,East,None,Stop,4,2,3,1,5,5,9,6,7,12,9,9,11,0,0,-4,-5,South
1,13,North,South,None,None,Stop,4,3,3,1,4,4,9,6,8,12,9,7,9,0,0,-5,-6,South
1,12,North,South,East,None,Stop,4,3,4,1,5,4,10,5,8,10,7,5,8,0,0,-6,-7,South
2,12,None,None,East,West,Stop,4,3,4,2,5,4,10,5,8,9,7,4,6,0,0,-7,-8,East
3,12,None,None,East,West,Stop,4,3,4,1,5,4,10,4,8,8,9,3,6,0,0,-8,-9,East
4,12,None,None,East,West,Stop,4,3,5,1,6,5,10,4,7,8,9,3,6,0,0,-9,-10,East
5,12,None,None,East,West,Stop,4,2,5,1,6,6,10,3,7,10,10,3,7,0,0,-10,-11,East
6,12,None,None,East,West,Stop,4,2,4,1,5,5,10,3,7,12,12,3,9,0,0,-11,-12,East
7,12,None,None,East,West,Stop,4,2,4,2,5,5,9,3,6,13,12,5,11,0,0,-12,-13,East
8,12,North,South,East,West,Stop,4,3,4,2,6,6,9,3,5,13,12,5,13,0,0,-13,-14,East
8,11,North,South,East,None,Stop,4,3,5,2,6,6,8,2,5,11,11,5,13,0,0,-14,-15,South
8,10,North,South,East,None,Stop,4,2,5,2,5,6,9,2,4,11,11,3,12,0,0,-15,-16,South
8,9,North,South,East,None,Stop,4,2,6,2,6,6,8,2,4,9,9,3,12,0,0,-16,-17,South
8,8,North,South,East,None,Stop,4,2,6,2,5,6,8,1,4,8,9,2,10,0,0,-17,-18,South
8,7,North,South,East,None,Stop,4,2,6,2,6,6,8,1,5,7,7,3,8,0,0,-18,-19,South
8,6,North,South,East,West,Stop,4,2,5,2,6,6,8,2,5,7,6,4,6,0,0,-19,-20,South
7,6,None,None,East,West,Stop,4,1,5,3,6,6,7,3,5,7,4,2,6,0,0,-20,-21,West
6,6,North,None,East,West,Stop,4,1,5,4,6,6,8,2,5,6,2,2,6,0,0,-21,-22,West
5,6,North,South,East,West,Stop,4,1,4,4,7,6,7,1,5,6,2,2,5,0,0,-22,177,West
5,7,North,South,East,West,Stop,3,1,4,4,8,5,1,1,5,7,2,0,5,0,0,177,176,North
5,8,North,South,East,West,Stop,3,2,4,3,8,5,1,1,6,7,2,0,5,0,0,176,175,North
4,8,North,South,East,West,Stop,3,2,3,3,9,5,1,2,6,7,2,0,3,0,0,175,174,West
4,9,North,South,East,West,Stop,3,2,4,3,8,5,1,3,6,7,2,0,5,0,0,174,373,North
3,9,North,South,East,None,Stop,2,1,4,3,1,5,1,2,6,7,0,0,5,0,0,373,372,West
3,8,North,South,East,None,Stop,2,1,5,3,1,5,1,1,6,5,0,0,4,0,0,372,371,South
3,7,North,South,East,None,Stop,2,1,4,3,1,5,1,1,6,5,0,0,3,0,0,371,370,South
3,6,North,South,East,West,Stop,2,2,4,3,1,5,1,1,6,3,0,0,2,0,0,370,569,South
2,6,None,South,East,West,Stop,1,1,4,3,1,5,1,1,6,3,0,0,0,0,0,569,568,West

1,18,None,South,East,None,Stop,4,1,3,2,3,5,9,6,6,15,16,13,17,0,0,0,-1,Stop
1,17,North,South,None,None,Stop,4,2,3,1,3,6,9,6,6,15,14,13,17,0,0,-1,-2,South
1,16,North,South,East,None,Stop,4,2,4,2,3,5,9,7,6,13,14,11,16,0,0,-2,-3,South
2,16,None,South,East,West,Stop,4,2,3,2,4,5,10,7,6,13,12,9,14,0,0,-3,-4,East
2,15,North,South,East,West,Stop,4,2,3,2,4,4,10,6,6,12,11,7,12,0,0,-4,-5,South
2,14,North,None,East,West,Stop,4,1,3,2,5,4,10,5,6,12,9,6,10,0,0,-5,-6,South
3,14,North,None,East,West,Stop,4,1,3,1,5,5,10,4,6,13,11,6,10,0,0,-6,-7,East
4,14,North,None,East,West,Stop,4,1,4,2,5,5,9,4,5,13,11,6,10,0,0,-7,-8,East
5,14,North,None,East,West,Stop,4,1,4,2,5,6,9,3,5,14,12,6,12,0,0,-8,-9,East
6,14,North,None,East,West,Stop,4,1,3,2,5,6,8,3,4,16,13,6,12,0,0,-9,-10,East
7,14,North,None,East,West,Stop,4,2,3,1,5,6,7,3,5,16,15,8,12,0,0,-10,-11,East
8,14,North,South,East,West,Stop,4,3,3,1,4,6,6,3,6,16,17,10,12,0,0,-11,-12,East
8,13,North,South,East,None,Stop,4,2,3,2,4,7,6,4,6,16,15,8,10,0,0,-12,-13,South
8,12,North,South,East,West,Stop,4,1,3,2,5,8,6,5,6,16,13,6,8,0,0,-13,-14,South
8,11,North,South,East,None,Stop,4,2,3,3,5,9,6,5,7,14,11,6,6,0,0,-14,-15,South
9,11,North,South,East,West,Stop,4,2,4,4,5,9,7,6,7,14,11,4,7,0,0,-15,-16,East
9,10,North,South,East,West,Stop,4,2,5,4,4,8,7,6,7,12,11,4,7,0,0,-16,-17,South
9,9,North,South,East,West,Stop,4,1,5,4,3,8,7,6,6,12,11,3,7,0,0,-17,-18,South
9,8,North,South,East,West,Stop,4,2,5,5,3,8,7,5,6,10,9,2,5,0,0,-18,-19,South
9,7,North,South,East,West,Stop,4,2,5,4,3,8,8,5,7,9,9,2,5,0,0,-19,-20,South
8,7,North,South,East,None,Stop,4,2,5,5,3,9,8,5,8,8,7,2,5,0,0,-20,-21,West
8,8,North,South,East,None,Stop,4,1,5,5,4,9,8,4,8,10,7,1,4,0,0,-21,178,North
9,8,North,South,East,West,Stop,3,1,5,5,3,5,1,4,8,11,9,0,4,0,0,178,177,East
9,8,North,South,East,West,Stop,3,1,5,5,4,5,1,5,8,11,8,0,3,0,0,177,176,East
9,8,North,South,East,West,Stop,3,1,6,5,3,5,1,6,8,10,9,0,4,0,0,176,175,East
9,8,North,South,East,West,Stop,3,1,6,4,3,5,1,6,9,10,10,0,3,0,0,175,174,East
9,9,North,South,East,West,Stop,3,1,6,3,3,5,1,6,8,11,12,0,4,0,0,174,173,North
8,9,North,South,East,None,Stop,3,2,6,3,4,5,1,6,8,9,10,0,2,0,0,173,172,West
8,8,North,South,East,None,Stop,3,3,6,2,4,5,1,6,9,7,10,0,3,0,0,172,171,South
8,7,North,South,East,None,Stop,3,2,6,2,4,5,1,6,9,7,9,0,3,0,0,171,170,South
8,6,North,South,East,West,Stop,3,1,6,1,4,5,1,6,8,7,9,0,3,0,0,170,169,South
