@RELATION pacmanInformation
@ATTRIBUTE PacPosX NUMERIC
@ATTRIBUTE PacPosY NUMERIC
@ATTRIBUTE ActN {North, None}
@ATTRIBUTE ActSo {South, None}
@ATTRIBUTE ActE {East, None}
@ATTRIBUTE ActW {West, None}
@ATTRIBUTE ActS {Stop, None}
@ATTRIBUTE NumAgents NUMERIC
@ATTRIBUTE G1PosX NUMERIC
@ATTRIBUTE G1PosY NUMERIC
@ATTRIBUTE G2PosX NUMERIC
@ATTRIBUTE G2PosY NUMERIC
@ATTRIBUTE G3PosX NUMERIC
@ATTRIBUTE G3PosY NUMERIC
@ATTRIBUTE G4PosX NUMERIC
@ATTRIBUTE G4PosY NUMERIC
@ATTRIBUTE DistG1 NUMERIC
@ATTRIBUTE DistG2 NUMERIC
@ATTRIBUTE DistG3 NUMERIC
@ATTRIBUTE DistG4 NUMERIC
@ATTRIBUTE NumDots NUMERIC
@ATTRIBUTE DistDot NUMERIC
@ATTRIBUTE Score NUMERIC
@ATTRIBUTE NextScore NUMERIC
@ATTRIBUTE PacDir {North, South, East, West, Stop, None}
@DATA
13,2,North,South,None,None,Stop,3,2,1,9,4,5,1,6,3,0,6,0,9,30,2,2469,2468,North
13,3,North,South,None,West,Stop,3,2,1,10,4,4,1,6,4,0,4,0,7,30,1,2468,2567,North
12,3,None,None,East,West,Stop,3,1,1,10,4,3,1,6,3,0,3,0,5,29,1,2567,2666,West
11,3,None,None,East,West,Stop,3,2,1,10,4,3,1,7,3,0,2,0,4,28,1,2666,2965,West
10,3,North,None,East,West,Stop,2,3,1,3,1,2,1,7,3,0,0,0,2,27,1,2965,2964,West
10,4,North,South,None,West,Stop,2,4,1,4,1,2,1,8,3,0,0,0,3,27,2,2964,2963,North
10,5,None,South,East,West,Stop,2,4,1,3,1,3,1,8,3,0,0,0,3,27,3,2963,2962,North
10,4,North,South,None,West,Stop,2,3,1,2,1,4,1,9,3,0,0,0,1,27,2,2962,3161,South
10,3,North,None,East,West,Stop,2,2,1,3,1,5,1,7,1,0,0,0,0,27,1,3161,3260,South
9,3,North,None,East,West,Stop,2,3,1,4,1,4,1,7,1,0,0,0,0,26,1,3260,3359,West
8,3,None,None,East,West,Stop,2,4,1,4,1,3,1,6,1,0,0,0,0,25,1,3359,3458,West
7,3,None,None,East,West,Stop,2,4,1,4,1,4,1,5,1,0,0,0,0,24,1,3458,3557,West
6,3,North,South,East,None,Stop,2,4,2,5,1,5,1,4,1,3,0,0,0,23,1,3557,3656,West
6,2,North,South,None,None,Stop,2,4,1,5,1,5,1,5,1,0,0,0,0,22,1,3656,4155,South
6,1,North,None,East,West,Stop,1,4,2,4,1,5,1,5,1,3,0,0,0,21,1,4155,4654,South
5,1,None,None,East,West,Stop,1,4,3,3,1,4,1,7,1,3,0,0,0,20,1,4654,4953,West
4,1,North,None,East,West,Stop,1,4,2,2,1,5,1,6,1,1,0,0,0,19,1,4953,5052,West
3,1,None,None,East,West,Stop,1,4,1,1,1,4,1,5,1,0,0,0,0,18,1,5052,5151,West
2,1,None,None,East,West,Stop,1,5,1,1,2,3,1,6,1,0,2,0,0,17,1,5151,5250,West
1,1,North,None,East,None,Stop,1,6,1,1,3,2,1,5,1,0,2,0,0,16,1,5250,5349,West
1,2,North,South,None,None,Stop,1,7,1,1,3,1,1,5,1,0,1,0,0,15,1,5349,5648,North
1,3,North,South,None,None,Stop,1,7,1,4,1,1,1,5,1,0,0,0,0,14,1,5648,5747,North
1,4,North,South,None,None,Stop,1,8,1,5,1,1,1,6,1,0,0,0,0,13,2,5747,5746,North
1,5,None,South,East,None,Stop,1,9,1,6,1,2,1,6,1,0,0,0,0,13,1,5746,5845,North
2,5,None,None,East,West,Stop,1,8,1,5,1,3,1,6,1,0,0,0,0,12,1,5845,5944,East
3,5,None,None,East,West,Stop,1,7,1,4,1,3,1,7,1,0,0,0,0,11,1,5944,6043,East
4,5,None,South,East,West,Stop,1,7,1,3,1,4,1,6,1,0,0,0,0,10,1,6043,6142,East
5,5,None,South,East,West,Stop,1,7,1,2,1,4,2,7,1,0,0,4,0,9,1,6142,6241,East
5,4,North,None,East,West,Stop,1,6,1,3,1,4,1,6,1,0,0,0,3,8,1,6241,6240,South
5,4,North,None,East,West,Stop,1,6,2,3,1,5,1,6,2,3,0,0,2,8,1,6240,6239,South
5,4,North,None,East,West,Stop,1,6,2,2,1,4,1,6,3,3,0,0,3,8,1,6239,6238,South
5,4,North,None,East,West,Stop,1,6,3,1,1,4,1,7,3,2,0,0,3,8,1,6238,0,South
9,1,None,None,East,West,Stop,4,1,5,8,5,11,5,18,5,12,5,6,13,53,1,0,99,Stop
10,1,None,None,East,West,Stop,4,1,4,9,5,11,5,18,5,12,5,5,12,52,1,99,198,East
11,1,None,None,East,West,Stop,4,1,5,9,4,11,5,18,5,14,5,4,10,51,1,198,297,East
12,1,None,None,East,West,Stop,4,2,5,9,5,11,5,17,5,14,7,5,10,50,1,297,396,East
13,1,North,None,East,West,Stop,4,2,5,8,5,10,5,18,5,15,9,7,8,49,1,396,495,East
14,1,None,None,East,West,Stop,4,3,5,8,5,9,5,18,4,15,10,9,8,48,1,495,594,East
15,1,North,None,East,West,Stop,4,4,5,8,5,9,5,18,5,15,11,10,6,47,1,594,693,East
16,1,None,None,East,West,Stop,4,4,5,8,5,10,5,18,4,16,12,10,4,46,1,693,792,East
17,1,None,None,East,West,Stop,4,4,5,9,5,10,5,18,3,17,12,11,2,45,1,792,891,East
18,1,North,None,None,West,Stop,4,4,4,8,5,10,5,18,2,17,14,12,1,44,1,891,1190,East
18,2,North,South,None,None,Stop,3,4,3,9,5,10,4,7,1,15,12,10,0,43,1,1190,1289,North
18,3,North,South,None,None,Stop,3,3,3,10,5,10,5,6,1,15,10,10,0,42,1,1289,1388,North
18,4,North,South,None,None,Stop,3,4,3,10,4,10,5,6,1,15,8,9,0,41,2,1388,1387,North
18,5,None,South,None,West,Stop,3,3,3,9,4,9,5,6,1,17,10,9,0,41,1,1387,1486,North
17,5,None,None,East,West,Stop,3,4,3,9,4,10,5,7,1,15,9,7,0,40,1,1486,1585,West
16,5,None,None,East,West,Stop,3,4,4,9,3,10,4,8,1,13,9,7,0,39,1,1585,1684,West
15,5,None,South,East,West,Stop,3,4,3,9,3,10,4,9,1,13,8,6,0,38,1,1684,1783,West
14,5,None,South,East,West,Stop,3,4,2,9,4,10,4,8,1,13,6,5,0,37,1,1783,1882,West
13,5,None,South,East,None,Stop,3,4,1,9,3,10,5,8,1,0,6,3,0,36,1,1882,1981,West
13,4,North,South,East,None,Stop,3,4,2,9,3,11,5,8,1,11,5,3,0,35,1,1981,2080,South
13,3,North,South,None,West,Stop,3,4,3,9,3,10,5,8,1,9,4,5,0,34,1,2080,2179,South
12,3,None,None,East,West,Stop,3,4,2,10,3,10,5,7,1,9,2,4,0,33,1,2179,2278,West
11,3,None,None,East,West,Stop,3,4,2,9,3,10,5,7,1,8,2,3,0,32,1,2278,2577,West
10,3,North,None,East,West,Stop,2,4,2,3,1,9,5,7,1,7,0,3,0,31,1,2577,2676,West
9,3,North,None,East,West,Stop,2,4,2,3,1,9,5,7,1,6,0,2,0,30,1,2676,2875,West
9,4,North,South,East,None,Stop,1,4,2,2,1,5,1,7,1,7,0,0,0,30,2,2875,2874,North
9,5,None,South,East,West,Stop,1,4,2,1,1,6,1,8,1,8,0,0,0,30,3,2874,2873,North
9,5,None,South,East,West,Stop,1,4,2,1,2,6,1,9,1,8,11,0,0,30,3,2873,2872,North
9,4,North,South,East,None,Stop,1,4,2,1,1,7,1,9,1,7,0,0,0,30,2,2872,2871,South
9,3,North,None,East,West,Stop,1,4,3,1,1,8,1,9,1,5,0,0,0,30,1,2871,2970,South
8,3,None,None,East,West,Stop,1,3,3,1,1,7,1,10,1,5,0,0,0,29,1,2970,3069,West
7,3,None,None,East,West,Stop,1,3,3,1,1,7,1,10,1,4,0,0,0,28,1,3069,3168,West
6,3,North,South,East,None,Stop,1,4,3,2,1,7,1,9,1,2,0,0,0,27,1,3168,3267,West
6,4,North,South,None,West,Stop,1,4,4,1,1,8,1,10,1,2,0,0,0,26,1,3267,3366,North
5,4,North,None,East,West,Stop,1,4,5,1,1,8,1,9,1,2,0,0,0,25,1,3366,0,West
9,1,None,None,East,West,Stop,4,1,5,8,5,11,5,18,5,12,5,6,13,53,1,0,99,Stop
8,1,None,None,East,West,Stop,4,1,5,8,5,10,5,18,5,11,4,6,14,52,1,99,198,West
7,1,None,None,East,West,Stop,4,1,5,8,5,10,4,18,5,10,5,6,14,51,1,198,297,West
6,1,North,None,East,West,Stop,4,1,5,8,5,10,5,17,5,9,6,8,15,50,1,297,396,West
5,1,None,None,East,West,Stop,4,1,5,8,5,11,5,17,5,8,7,10,17,49,1,396,495,West
4,1,North,None,East,West,Stop,4,2,5,8,5,10,5,18,5,6,8,10,17,48,1,495,594,West
3,1,None,None,East,West,Stop,4,2,5,8,5,10,5,18,4,5,9,11,18,47,1,594,693,West
2,1,None,None,East,West,Stop,4,1,5,9,5,10,5,18,4,5,11,12,19,46,1,693,792,West
1,1,North,None,East,None,Stop,4,1,5,8,5,11,5,18,4,4,11,14,21,45,1,792,891,West
1,2,North,South,None,None,Stop,4,1,4,8,5,10,5,18,5,2,10,12,19,44,1,891,990,North
1,3,North,South,None,None,Stop,4,1,5,9,5,10,5,18,4,2,10,11,18,43,1,990,1089,North
1,4,North,South,None,None,Stop,4,2,5,10,5,9,5,18,4,2,10,9,18,42,2,1089,1088,North
1,5,None,South,East,None,Stop,4,3,5,9,5,9,5,18,5,2,8,8,17,42,1,1088,1387,North
2,5,None,None,East,West,Stop,3,1,1,8,5,10,5,18,5,0,6,8,15,41,1,1387,1486,East
3,5,None,None,East,West,Stop,3,1,2,9,5,10,5,17,5,5,6,7,14,40,1,1486,1585,East
4,5,None,South,East,West,Stop,3,1,2,8,5,10,4,17,5,6,4,7,13,39,1,1585,1684,East
5,5,None,South,East,West,Stop,3,1,2,9,5,10,5,17,5,7,4,5,13,38,1,1684,1783,East
6,5,None,South,None,West,Stop,3,1,1,9,4,9,5,18,5,0,4,3,12,37,1,1783,1882,East
6,4,North,South,None,West,Stop,3,1,1,9,4,8,5,18,5,0,3,3,13,36,1,1882,1981,South
6,3,North,South,East,None,Stop,3,2,1,9,3,9,5,18,5,0,3,5,14,35,1,1981,2080,South
7,3,None,None,East,West,Stop,3,3,1,10,3,9,5,18,5,0,3,4,12,34,1,2080,2179,East
8,3,None,None,East,West,Stop,3,4,1,9,3,10,5,17,5,0,1,4,12,33,1,2179,2478,East
9,3,North,None,East,West,Stop,2,3,1,4,1,10,4,18,5,0,0,2,11,32,1,2478,2577,East
10,3,North,None,East,West,Stop,2,2,1,3,1,9,4,18,5,0,0,2,9,31,1,2577,2576,East
10,4,North,South,None,West,Stop,2,1,1,4,1,9,4,17,5,0,0,1,8,31,2,2576,2575,North
10,5,None,South,East,West,Stop,2,2,1,4,2,9,4,17,5,0,9,2,6,31,3,2575,2774,North
9,5,None,South,East,West,Stop,1,2,1,4,3,5,1,16,5,0,7,0,8,31,4,2774,2773,West
9,4,North,South,East,None,Stop,1,1,1,4,4,4,1,17,5,0,5,0,9,31,3,2773,2772,South
9,3,North,None,East,West,Stop,1,1,2,4,5,4,1,17,5,9,7,0,9,31,2,2772,2771,South
10,3,North,None,East,West,Stop,1,1,3,4,4,3,1,16,5,9,7,0,8,31,1,2771,2870,East
11,3,None,None,East,West,Stop,1,1,3,4,5,2,1,16,5,10,9,0,7,30,1,2870,2969,East
12,3,None,None,East,West,Stop,1,1,2,5,5,3,1,16,5,12,9,0,5,29,1,2969,3068,East
13,3,North,South,None,West,Stop,1,1,3,6,5,4,1,15,5,12,9,0,3,28,1,3068,3167,East
13,4,North,South,East,None,Stop,1,1,3,6,4,4,2,14,5,13,7,11,2,27,1,3167,3266,North
14,4,North,None,East,West,Stop,1,1,3,6,5,4,3,14,5,14,9,11,2,26,1,3266,3365,East
15,4,North,South,None,West,Stop,1,1,3,6,4,3,3,15,5,15,9,13,1,25,1,3365,3364,East
15,4,North,South,None,West,Stop,1,1,2,6,4,3,3,15,5,16,9,13,2,25,1,3364,0,East
9,1,None,None,East,West,Stop,4,1,5,8,5,11,5,18,5,12,5,6,13,53,1,0,-1,Stop
9,1,None,None,East,West,Stop,4,2,5,9,5,11,5,18,5,11,4,6,13,53,1,-1,-2,Stop
9,1,None,None,East,West,Stop,4,3,5,9,4,10,5,18,5,10,3,5,12,53,1,-2,-3,Stop
9,1,None,None,East,West,Stop,4,3,5,10,4,11,5,17,5,10,4,6,13,53,1,-3,-4,Stop
9,1,None,None,East,West,Stop,4,3,5,10,3,11,5,18,5,10,3,6,13,53,1,-4,-5,Stop
9,1,None,None,East,West,Stop,4,2,5,10,3,10,5,18,5,11,3,5,12,53,1,-5,94,Stop
10,1,None,None,East,West,Stop,4,1,5,10,3,11,5,18,4,13,2,5,12,52,1,94,193,East
11,1,None,None,East,West,Stop,4,2,5,9,3,11,5,18,5,13,4,4,10,51,1,193,292,East
12,1,None,None,East,West,Stop,4,1,5,9,3,10,5,17,5,15,5,6,10,50,1,292,391,East
13,1,North,None,East,West,Stop,4,1,4,8,3,11,5,18,5,15,7,6,8,49,1,391,490,East
13,2,North,South,None,None,Stop,4,1,5,8,3,11,5,18,4,15,6,5,8,48,1,490,589,North
13,3,North,South,None,West,Stop,4,1,5,7,3,11,5,18,5,14,6,4,6,47,1,589,688,North
13,4,North,South,East,None,Stop,4,1,4,7,3,11,5,17,5,12,7,3,5,46,1,688,787,North
13,5,None,South,East,None,Stop,4,1,3,7,3,11,5,17,5,14,8,2,3,45,1,787,886,North
14,5,None,South,East,West,Stop,4,1,4,6,3,11,5,16,5,14,10,3,3,44,1,886,985,East
15,5,None,South,East,West,Stop,4,1,4,7,3,11,5,17,5,15,10,4,2,43,1,985,1284,East
16,5,None,None,East,West,Stop,3,1,4,8,3,11,5,17,5,16,10,5,0,42,1,1284,1383,East
17,5,None,None,East,West,Stop,3,1,3,9,3,11,5,7,1,18,10,6,0,41,2,1383,1382,East
16,5,None,None,East,West,Stop,3,1,2,10,3,11,5,7,1,18,8,5,0,41,2,1382,1381,West
15,5,None,South,East,West,Stop,3,1,2,11,3,11,5,8,1,17,6,4,0,41,1,1381,1380,West
14,5,None,South,East,West,Stop,3,1,2,11,3,11,5,9,1,16,5,3,0,41,1,1380,1379,West
13,5,None,South,East,None,Stop,3,1,1,12,3,11,5,10,1,0,3,2,0,41,2,1379,1378,West
13,4,North,South,East,None,Stop,3,1,1,12,3,11,5,11,1,0,2,3,0,41,1,1378,1577,South
13,3,North,South,None,West,Stop,2,1,2,3,1,11,5,12,1,13,0,4,0,41,1,1577,1676,South
12,3,None,None,East,West,Stop,2,1,3,2,1,10,5,12,1,11,0,4,0,40,1,1676,1775,West
11,3,None,None,East,West,Stop,2,1,4,3,1,9,5,11,1,11,0,4,0,39,1,1775,1874,West
10,3,North,None,East,West,Stop,2,1,5,4,1,8,5,10,1,11,0,4,0,38,1,1874,1873,West
10,4,North,South,None,West,Stop,2,2,5,4,1,8,5,9,1,9,0,3,0,38,2,1873,1872,North
10,5,None,South,East,West,Stop,2,2,5,4,2,9,5,10,1,8,9,1,0,38,3,1872,2071,North
9,5,None,South,East,West,Stop,1,2,5,4,3,4,1,11,1,7,7,0,0,38,2,2071,2070,West
8,5,None,None,East,None,Stop,1,1,5,4,2,5,1,10,1,7,7,0,0,38,2,2070,2069,West
9,5,None,South,East,West,Stop,1,1,4,4,1,5,1,9,1,9,0,0,0,38,2,2069,2068,East
9,4,North,South,East,None,Stop,1,1,3,4,1,6,1,9,1,9,0,0,0,38,1,2068,2167,South
9,3,North,None,East,West,Stop,1,1,3,4,2,6,2,10,1,8,6,4,0,37,1,2167,2266,South
8,3,None,None,East,West,Stop,1,1,2,4,2,6,3,10,1,8,5,2,0,36,1,2266,2365,West
7,3,None,None,East,West,Stop,1,1,2,4,3,6,3,9,1,7,3,1,0,35,1,2365,2664,West
6,3,North,South,East,None,Stop,1,1,2,4,3,5,1,10,1,6,2,0,0,34,1,2664,2763,West
6,4,North,South,None,West,Stop,1,1,1,3,3,4,1,9,1,0,4,0,0,33,1,2763,2862,North
6,5,None,South,None,West,Stop,1,2,1,4,3,4,1,8,1,0,4,0,0,32,1,2862,2961,North
5,5,None,South,East,West,Stop,1,2,1,3,3,3,1,9,1,0,4,0,0,31,1,2961,3060,West
4,5,None,South,East,West,Stop,1,1,1,4,3,4,1,10,1,0,2,0,0,30,1,3060,3159,West
4,4,North,South,East,None,Stop,1,1,2,4,2,5,1,9,1,5,2,0,0,29,1,3159,3258,South
4,3,North,South,None,West,Stop,1,1,2,4,2,5,1,9,1,4,1,0,0,28,1,3258,3557,South
4,2,North,South,None,None,Stop,1,1,2,4,1,5,1,8,1,3,0,0,0,27,1,3557,3556,South
4,3,North,South,None,West,Stop,1,1,1,4,2,6,1,7,1,0,1,0,0,27,2,3556,3555,North
4,4,North,South,East,None,Stop,1,2,1,4,3,7,1,6,1,0,1,0,4,27,1,3555,3554,North
4,5,None,South,East,West,Stop,1,2,1,4,4,8,1,6,2,0,1,0,4,27,1,3554,3653,North
3,5,None,None,East,West,Stop,1,2,1,4,4,7,1,6,3,0,2,0,6,26,1,3653,3752,West
2,5,None,None,East,West,Stop,1,1,1,4,3,6,1,7,3,0,4,0,7,25,2,3752,3751,West
1,5,None,South,East,None,Stop,1,2,1,4,4,6,2,7,3,0,4,8,9,25,1,3751,3750,West
2,5,None,None,East,West,Stop,1,3,1,4,4,6,1,8,3,0,3,0,7,25,2,3750,3749,East
3,5,None,None,East,West,Stop,1,4,1,4,3,6,1,7,3,0,3,0,6,25,3,3749,3748,East
4,5,None,South,East,West,Stop,1,3,1,3,3,6,1,7,3,0,3,0,6,25,2,3748,3747,East
4,4,North,South,East,None,Stop,1,4,1,3,3,7,1,8,3,0,2,0,5,25,1,3747,3746,South
4,3,North,South,None,West,Stop,1,4,1,3,3,6,1,8,3,0,1,0,4,25,2,3746,3745,South
4,2,North,South,None,None,Stop,1,3,1,4,3,7,1,8,3,0,1,0,5,25,1,3745,0,South
9,1,None,None,East,West,Stop,4,1,5,8,5,11,5,18,5,12,5,6,13,53,1,0,-1,Stop
9,1,None,None,East,West,Stop,4,1,4,8,5,10,5,18,5,11,5,5,12,53,1,-1,-2,Stop
9,1,None,None,East,West,Stop,4,1,5,9,5,11,5,17,5,12,4,6,11,53,1,-2,-3,Stop
9,1,None,None,East,West,Stop,4,1,5,9,5,11,5,16,5,12,4,6,11,53,1,-3,-4,Stop
9,1,None,None,East,West,Stop,4,2,5,9,4,11,5,16,5,11,3,6,11,53,1,-4,-5,Stop
9,1,None,None,East,West,Stop,4,1,5,9,3,10,5,16,5,12,2,5,12,53,1,-5,94,Stop
10,1,None,None,East,West,Stop,4,1,5,9,4,9,5,17,5,13,4,5,10,52,1,94,193,East
11,1,None,None,East,West,Stop,4,1,4,9,3,8,5,16,5,13,4,7,10,51,1,193,292,East
12,1,None,None,East,West,Stop,4,1,4,9,4,8,5,17,5,14,6,8,8,50,1,292,391,East
13,1,North,None,East,West,Stop,4,1,4,9,4,8,5,16,5,15,7,9,7,49,1,391,490,East
13,2,North,South,None,None,Stop,4,1,4,9,4,9,5,16,5,14,6,7,6,48,1,490,589,North
13,3,North,South,None,West,Stop,4,1,4,9,4,9,4,16,5,13,5,5,5,47,1,589,688,North
13,4,North,South,East,None,Stop,4,1,3,9,4,9,4,16,5,13,4,4,4,46,1,688,787,North
14,4,North,None,East,West,Stop,4,1,2,9,4,9,4,16,5,15,5,5,4,45,1,787,886,East
15,4,North,South,None,West,Stop,4,1,1,10,4,9,3,17,5,0,5,7,3,44,1,886,985,East
15,5,None,South,East,West,Stop,4,2,1,10,5,8,3,17,5,0,5,9,2,43,1,985,1084,North
16,5,None,None,East,West,Stop,4,2,1,10,4,7,3,17,5,0,7,11,1,42,1,1084,1383,East
17,5,None,None,East,West,Stop,3,1,1,10,3,6,3,7,1,0,9,13,0,41,2,1383,1382,East
16,5,None,None,East,West,Stop,3,1,2,9,3,7,3,6,1,18,9,11,0,41,2,1382,1381,West
15,5,None,South,East,West,Stop,3,1,2,8,3,6,3,5,1,17,9,11,0,41,1,1381,1480,West
14,5,None,South,East,West,Stop,3,1,3,9,3,6,4,4,1,15,7,9,0,40,1,1480,1579,West
13,5,None,South,East,None,Stop,3,1,3,8,3,6,5,3,1,14,7,7,0,39,3,1579,1578,West
13,4,North,South,East,None,Stop,3,1,3,7,3,6,4,2,1,13,7,7,0,39,2,1578,1577,South
13,3,North,South,None,West,Stop,3,1,4,7,3,6,5,2,1,13,6,9,0,39,1,1577,1676,South
12,3,None,None,East,West,Stop,3,1,4,6,3,6,4,1,1,12,6,7,0,38,1,1676,1775,West
11,3,None,None,East,West,Stop,3,1,5,7,3,6,5,2,1,12,4,7,0,37,1,1775,1874,West
10,3,North,None,East,West,Stop,3,1,4,7,3,6,4,3,1,10,3,5,0,36,1,1874,1973,West
9,3,North,None,East,West,Stop,3,1,5,6,3,6,3,2,1,10,3,3,0,35,1,1973,2072,West
8,3,None,None,East,West,Stop,3,1,4,6,2,6,3,3,1,8,3,2,0,34,1,2072,2371,West
7,3,None,None,East,West,Stop,2,1,4,6,3,5,1,4,1,7,1,0,0,33,1,2371,2670,West
6,3,North,South,East,None,Stop,1,1,4,2,1,5,1,4,1,6,0,0,3,32,1,2670,2669,West
6,3,North,South,East,None,Stop,1,1,3,2,1,4,1,4,2,5,0,0,2,32,1,2669,2768,West
6,2,North,South,None,None,Stop,1,1,3,1,1,4,1,4,3,6,0,0,4,31,1,2768,2867,South
6,1,North,None,East,West,Stop,1,1,4,2,1,3,1,3,3,8,0,0,5,30,1,2867,2966,South
5,1,None,None,East,West,Stop,1,1,3,2,1,3,1,3,3,6,0,0,3,29,1,2966,3265,West
4,1,North,None,East,West,Stop,1,1,4,1,1,5,1,4,3,6,0,0,3,28,1,3265,3364,West
3,1,None,None,East,West,Stop,1,1,3,1,1,6,1,3,3,4,0,0,2,27,1,3364,3463,West
2,1,None,None,East,West,Stop,1,1,2,1,1,6,1,3,3,2,0,0,4,26,1,3463,3762,West
1,1,North,None,East,None,Stop,1,1,2,3,1,5,1,4,3,1,0,0,4,25,1,3762,3761,West
1,1,North,None,East,None,Stop,1,1,3,3,1,4,1,3,3,2,0,0,5,25,1,3761,3760,West
1,1,North,None,East,None,Stop,1,1,4,3,1,5,1,4,3,3,0,0,5,25,1,3760,3759,West
1,1,North,None,East,None,Stop,1,1,5,3,1,5,1,4,3,4,0,0,4,25,1,3759,3858,West
1,2,North,South,None,None,Stop,1,1,4,4,1,4,1,4,2,2,0,0,3,24,1,3858,3957,North

1,6,None,South,East,None,Stop,4,6,4,8,6,11,3,16,6,7,7,13,15,0,0,0,-1,Stop
1,6,None,South,East,None,Stop,4,6,4,8,6,11,3,16,6,7,7,13,15,0,0,-1,-2,Stop
1,6,None,South,East,None,Stop,4,6,4,8,6,11,3,16,6,7,7,13,15,0,0,-2,-3,Stop
1,6,None,South,East,None,Stop,4,6,4,8,6,11,3,16,6,7,7,13,15,0,0,-3,-4,Stop
1,6,None,South,East,None,Stop,4,6,4,8,6,11,3,16,6,7,7,13,15,0,0,-4,-5,Stop
2,6,None,None,East,West,Stop,4,6,4,8,6,11,3,16,6,6,6,12,14,0,0,-5,-6,East
3,6,None,None,East,West,Stop,4,6,4,8,6,11,3,16,6,5,5,11,13,0,0,-6,-7,East
4,6,None,None,East,West,Stop,4,6,4,8,6,11,3,16,6,4,4,10,12,0,0,-7,-8,East
5,6,None,None,East,West,Stop,4,6,4,8,6,11,3,16,6,3,3,9,11,0,0,-8,-9,East
6,6,None,None,East,West,Stop,4,6,4,8,6,11,3,16,6,2,2,8,10,0,0,-9,-10,East
7,6,None,South,East,West,Stop,4,6,4,8,6,11,3,16,6,3,1,7,9,0,0,-10,189,East
8,6,None,None,East,West,Stop,3,6,4,3,1,11,3,16,6,4,0,6,8,0,0,189,188,East
9,6,None,None,East,West,Stop,3,6,4,3,1,11,3,16,6,5,0,5,7,0,0,188,187,East
10,6,None,None,East,West,Stop,3,6,4,3,1,11,3,16,6,6,0,4,6,0,0,187,186,East
11,6,None,None,East,West,Stop,3,6,4,3,1,11,3,16,6,7,0,3,5,0,0,186,185,East
12,6,None,None,East,West,Stop,3,6,4,3,1,11,3,16,6,8,0,4,4,0,0,185,184,East
13,6,None,None,East,West,Stop,3,6,4,3,1,11,3,16,6,9,0,5,3,0,0,184,183,East
14,6,None,South,East,West,Stop,3,6,4,3,1,11,3,16,6,10,0,6,2,0,0,183,182,East
15,6,None,None,East,West,Stop,3,6,4,3,1,11,3,16,6,11,0,7,1,0,0,182,381,East
16,6,None,South,East,West,Stop,2,6,4,3,1,11,3,7,1,12,0,8,0,0,0,381,380,East
16,5,North,South,None,None,Stop,2,6,4,3,1,11,3,7,1,11,0,7,0,0,0,380,379,South
16,4,North,South,East,West,Stop,2,6,4,3,1,11,3,7,1,10,0,6,0,0,0,379,378,South
15,4,None,South,East,West,Stop,2,6,4,3,1,11,3,7,1,9,0,5,0,0,0,378,377,West
14,4,North,South,East,West,Stop,2,6,4,3,1,11,3,7,1,8,0,4,0,0,0,377,376,West
13,4,None,South,East,West,Stop,2,6,4,3,1,11,3,7,1,7,0,3,0,0,0,376,375,West
13,3,North,None,East,West,Stop,2,6,4,3,1,11,3,7,1,8,0,2,0,0,0,375,374,South
12,3,North,None,East,West,Stop,2,6,4,3,1,11,3,7,1,7,0,1,0,0,0,374,573,West
11,3,North,None,East,West,Stop,1,6,4,3,1,5,1,7,1,6,0,0,0,0,0,573,572,West
10,3,North,None,East,West,Stop,1,6,4,3,1,5,1,7,1,5,0,0,0,0,0,572,571,West
9,3,North,None,East,West,Stop,1,6,4,3,1,5,1,7,1,4,0,0,0,0,0,571,570,West
8,3,North,None,East,West,Stop,1,6,4,3,1,5,1,7,1,3,0,0,0,0,0,570,569,West
9,3,North,None,East,West,Stop,1,6,4,3,1,5,1,7,1,4,0,0,0,0,0,569,568,East
10,3,North,None,East,West,Stop,1,6,4,3,1,5,1,7,1,5,0,0,0,0,0,568,567,East
10,4,None,South,East,West,Stop,1,6,4,3,1,5,1,7,1,4,0,0,0,0,0,567,566,North
9,4,None,South,East,West,Stop,1,6,4,3,1,5,1,7,1,3,0,0,0,0,0,566,565,West
9,3,North,None,East,West,Stop,1,6,4,3,1,5,1,7,1,4,0,0,0,0,0,565,564,South
9,3,North,None,East,West,Stop,1,6,4,3,1,5,1,7,1,4,0,0,0,0,0,564,563,South
9,4,None,South,East,West,Stop,1,6,4,3,1,5,1,7,1,3,0,0,0,0,0,563,562,North
9,4,None,South,East,West,Stop,1,6,4,3,1,5,1,7,1,3,0,0,0,0,0,562,561,North
8,4,None,South,East,West,Stop,1,6,4,3,1,5,1,7,1,2,0,0,0,0,0,561,560,West
7,4,North,South,East,West,Stop,1,6,4,3,1,5,1,7,1,1,0,0,0,0,0,560,0,West
1,6,None,South,East,None,Stop,4,6,4,8,6,11,3,16,6,7,7,13,15,0,0,0,-1,Stop
1,6,None,South,East,None,Stop,4,6,4,8,6,11,3,16,6,7,7,13,15,0,0,-1,-2,Stop
1,6,None,South,East,None,Stop,4,6,4,8,6,11,3,16,6,7,7,13,15,0,0,-2,-3,Stop
1,6,None,South,East,None,Stop,4,6,4,8,6,11,3,16,6,7,7,13,15,0,0,-3,-4,Stop
1,6,None,South,East,None,Stop,4,6,4,8,6,11,3,16,6,7,7,13,15,0,0,-4,-5,Stop
2,6,None,None,East,West,Stop,4,6,4,8,6,11,3,16,6,6,6,12,14,0,0,-5,-6,East
