@relation pacmanInformation-weka.filters.unsupervised.attribute.Remove-R24

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute ActS {Stop,None}
@attribute NumAgents numeric
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute DistG1 numeric
@attribute DistG2 numeric
@attribute DistG3 numeric
@attribute DistG4 numeric
@attribute NumDots numeric
@attribute DistDot numeric
@attribute Score numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
10,5,North,None,East,West,Stop,2,6,4,3,3,7,1,17,9,5,9,0,11,82,2,1681,East
11,5,None,None,None,West,Stop,2,6,5,3,3,8,1,17,9,5,10,0,10,82,2,1680,East
10,5,North,None,East,West,Stop,2,5,5,3,4,8,1,17,9,5,8,0,11,82,2,1679,West
9,5,North,None,East,West,Stop,2,5,5,3,5,7,1,17,9,4,6,0,12,82,2,1678,West
8,5,None,None,East,None,Stop,2,6,5,3,6,8,1,17,9,2,6,0,14,82,2,1677,West
9,5,North,None,East,West,Stop,2,5,5,3,5,8,1,18,9,4,6,0,13,82,2,1676,East
10,5,North,None,East,West,Stop,2,6,5,2,5,8,1,18,9,4,8,0,12,82,2,1675,East
11,5,None,None,None,West,Stop,2,6,4,3,5,7,1,18,9,6,8,0,10,82,2,1674,East
10,5,North,None,East,West,Stop,2,6,5,3,4,6,1,18,8,4,8,0,11,82,2,1673,West
9,5,North,None,East,West,Stop,2,6,4,3,3,6,1,18,8,4,8,0,12,82,2,1672,West
8,5,None,None,East,None,Stop,2,6,3,3,4,6,2,18,8,4,6,5,12,82,2,1671,West
9,5,North,None,East,West,Stop,2,6,3,3,3,6,1,18,7,5,8,0,10,82,2,1670,East
10,5,North,None,East,West,Stop,2,6,2,4,3,6,2,18,6,7,8,7,10,82,2,1669,East
11,5,None,None,None,West,Stop,2,6,1,5,3,6,2,18,7,0,8,8,9,82,2,1668,East
10,5,North,None,East,West,Stop,2,6,1,6,3,6,1,18,7,0,6,0,9,82,2,1667,West
9,5,North,None,East,West,Stop,2,7,1,6,2,6,1,18,6,0,6,0,10,82,2,1666,West
8,5,None,None,East,None,Stop,2,8,1,6,3,6,2,18,6,0,4,5,11,82,2,1665,West
9,5,North,None,East,West,Stop,2,8,1,5,3,6,1,18,6,0,6,0,11,82,2,1664,East
10,5,North,None,East,West,Stop,2,8,1,4,3,6,2,18,7,0,8,7,10,82,2,1663,East
11,5,None,None,None,West,Stop,2,8,1,3,3,6,1,18,7,0,10,0,8,82,2,1662,East
