@relation pacmanInformation-weka.filters.unsupervised.attribute.Remove-R24

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute ActS {Stop,None}
@attribute NumAgents numeric
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute DistG1 numeric
@attribute DistG2 numeric
@attribute DistG3 numeric
@attribute DistG4 numeric
@attribute NumDots numeric
@attribute DistDot numeric
@attribute Score numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
12,7,North,South,East,West,Stop,3,4,5,6,14,14,6,7,1,10,13,3,0,1,8,189,East
13,7,North,South,East,West,Stop,3,4,4,5,14,14,5,7,1,12,15,3,0,1,7,188,East
14,7,North,South,East,West,Stop,3,4,3,6,14,14,4,7,1,14,15,3,0,1,6,187,East
14,6,North,South,East,West,Stop,3,4,4,6,13,15,4,7,1,12,15,3,0,1,7,186,South
14,5,North,South,East,West,Stop,3,5,4,6,13,16,4,7,1,10,16,3,0,1,8,185,South
14,4,North,South,East,West,Stop,3,5,3,7,13,15,4,7,1,10,16,1,0,1,9,184,South
15,4,North,South,East,West,Stop,2,4,3,8,13,5,1,7,1,12,16,0,0,1,8,383,East
16,4,North,South,East,West,Stop,2,4,4,8,12,5,1,7,1,12,16,0,0,1,7,382,East
15,4,North,South,East,West,Stop,2,4,5,7,12,5,1,7,1,12,16,0,0,1,8,381,West
14,4,North,South,East,West,Stop,2,4,6,8,12,5,1,7,1,12,14,0,0,1,9,380,West
13,4,North,South,East,West,Stop,2,5,6,8,12,5,1,7,1,10,13,0,0,1,10,379,West
12,4,North,South,East,West,Stop,2,5,5,8,12,5,1,7,1,8,12,0,0,1,11,378,West
11,4,North,South,East,West,Stop,2,5,4,8,11,5,1,7,1,6,10,0,0,1,12,377,West
10,4,North,South,East,West,Stop,2,5,4,8,11,5,1,7,1,5,9,0,0,1,13,376,West
9,4,North,South,East,West,Stop,2,5,3,9,11,5,1,7,1,5,7,0,0,1,14,375,West
8,4,North,South,East,West,Stop,2,6,3,10,11,5,1,7,1,3,9,0,0,1,15,374,West
7,4,North,South,East,West,Stop,2,6,3,10,12,5,1,7,1,2,11,0,0,1,16,373,West
6,4,North,South,East,West,Stop,1,1,1,9,12,5,1,7,1,0,11,0,0,1,17,572,West
7,4,North,South,East,West,Stop,1,1,1,8,12,5,1,7,1,0,9,0,0,1,16,571,East
8,4,North,South,East,West,Stop,1,1,1,8,12,5,1,7,1,0,8,0,0,1,15,570,East
8,5,North,South,East,West,Stop,1,1,1,8,12,5,1,7,1,0,7,0,0,1,14,569,North
8,6,North,South,East,West,Stop,1,1,1,9,12,5,1,7,1,0,7,0,0,1,13,568,North
8,7,North,South,East,West,Stop,1,1,1,9,12,5,1,7,1,0,6,0,0,1,12,567,North
8,8,North,South,East,West,Stop,1,1,1,10,12,5,1,7,1,0,6,0,0,1,11,566,North
8,9,North,South,East,West,Stop,1,1,1,10,11,5,1,7,1,0,4,0,0,1,10,565,North
8,10,North,South,East,West,Stop,1,1,1,10,10,5,1,7,1,0,2,0,0,1,11,564,North
8,11,North,South,East,West,Stop,1,1,1,10,11,5,1,7,1,0,2,0,0,1,12,563,North
9,11,North,South,East,West,Stop,1,1,1,10,10,5,1,7,1,0,2,0,0,1,11,562,East
9,10,North,South,East,West,Stop,1,1,1,11,10,5,1,7,1,0,2,0,0,1,10,561,South
9,9,North,South,East,West,Stop,1,1,1,10,10,5,1,7,1,0,2,0,0,1,9,560,South
10,9,North,South,East,West,Stop,1,1,1,9,10,5,1,7,1,0,2,0,0,1,8,559,East
11,9,North,South,East,West,Stop,1,1,1,9,9,5,1,7,1,0,2,0,0,1,7,558,East
11,10,North,South,East,West,Stop,1,1,1,9,10,5,1,7,1,0,2,0,0,1,8,557,North
10,10,North,South,East,West,Stop,1,1,1,9,10,5,1,7,1,0,1,0,0,1,9,556,West
10,9,North,South,East,West,Stop,1,1,1,10,10,5,1,7,1,0,1,0,0,1,8,555,South
10,8,North,South,East,West,Stop,1,1,1,9,10,5,1,7,1,0,3,0,0,1,9,554,South
10,9,North,South,East,West,Stop,1,1,1,9,11,5,1,7,1,0,3,0,0,1,8,553,North
10,10,North,South,East,West,Stop,1,1,1,8,11,5,1,7,1,0,3,0,0,1,9,552,North
9,10,North,South,East,West,Stop,1,1,1,8,12,5,1,7,1,0,3,0,0,1,10,551,West
8,10,North,South,East,West,Stop,1,1,1,9,12,5,1,7,1,0,3,0,0,1,11,550,West
8,11,North,South,East,West,Stop,1,1,1,9,13,5,1,7,1,0,3,0,0,1,12,549,North
8,12,North,South,East,West,Stop,1,1,1,9,14,5,1,7,1,0,3,0,0,1,13,548,North
9,12,North,South,East,West,Stop,1,1,1,9,14,5,1,7,1,0,2,0,0,1,12,547,East
10,12,North,South,East,West,Stop,1,1,1,10,14,5,1,7,1,0,2,0,0,1,11,546,East
10,13,North,South,East,West,Stop,1,1,1,10,14,5,1,7,1,0,1,0,0,1,12,545,North
12,10,North,South,East,West,Stop,4,5,6,5,12,13,6,13,12,11,9,5,3,1,7,0,Stop
12,11,North,South,East,West,Stop,4,5,7,5,12,13,7,13,12,11,8,5,1,1,8,-1,North
12,12,North,South,East,West,Stop,4,5,6,5,12,14,7,13,11,13,7,7,2,1,9,-2,North
12,13,North,South,East,West,Stop,4,4,6,5,11,14,6,13,11,15,9,9,3,1,10,-3,North
12,12,North,South,East,West,Stop,4,5,6,6,11,14,5,13,11,13,7,9,2,1,9,-4,South
12,11,North,South,East,West,Stop,4,5,7,6,10,14,4,13,11,11,7,9,2,1,8,-5,South
11,11,North,South,East,West,Stop,4,5,7,6,10,14,3,13,10,10,6,11,4,1,9,-6,West
10,11,North,South,East,West,Stop,4,6,7,6,10,14,4,14,10,8,5,11,4,1,10,-7,West
9,11,North,South,East,West,Stop,4,7,7,6,9,14,5,13,10,6,5,11,4,1,11,-8,West
8,11,North,South,East,West,Stop,4,7,8,6,8,14,4,13,11,4,5,13,6,1,12,-9,West
7,11,North,South,East,West,Stop,4,7,9,7,8,14,3,14,11,2,3,15,8,1,13,-10,West
6,11,North,South,East,West,Stop,4,6,9,6,8,15,3,15,11,2,3,17,10,1,14,-11,West
6,10,North,South,East,None,Stop,4,7,9,7,8,14,3,15,12,2,3,15,12,1,13,-12,South
6,9,North,South,East,West,Stop,4,7,10,7,9,13,3,15,13,2,1,13,14,1,12,-13,South
6,8,North,South,East,West,Stop,4,7,9,7,10,14,3,15,14,2,3,13,15,1,13,-14,South
7,8,North,South,East,West,Stop,3,1,1,8,10,15,3,15,14,0,3,13,13,1,12,185,East
7,9,North,South,East,West,Stop,3,1,1,8,11,14,3,15,13,0,3,13,11,1,11,184,North
7,10,North,South,East,West,Stop,3,1,1,8,11,13,3,15,12,0,2,13,9,1,12,183,North
8,10,North,South,East,West,Stop,3,1,1,8,12,14,3,14,12,0,2,13,8,1,11,182,East
9,10,North,South,East,West,Stop,3,1,1,8,11,14,3,14,12,0,2,12,8,1,10,181,East
9,11,North,South,East,West,Stop,3,1,1,8,12,14,4,15,12,0,2,12,8,1,11,180,North
9,12,North,South,East,West,Stop,3,1,1,8,13,13,4,15,13,0,2,12,8,1,12,179,North
8,12,North,South,East,West,Stop,3,1,1,8,13,14,4,16,13,0,1,14,10,1,13,178,West
9,12,North,South,East,West,Stop,3,1,1,7,13,13,4,16,14,0,3,12,8,1,12,177,East
10,12,North,South,East,West,Stop,3,1,1,7,13,13,5,16,13,0,4,10,6,1,11,176,East
